time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
1.6172,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.001000,0.019000,0.000000,0.009000,-0.140569,-0.512662,-1.141087,-0.082426,-1.027448,-0.046005
1.6193,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.001000,0.019000,0.000000,0.009000,-0.140569,-0.512662,-1.141087,-0.082426,-1.027448,-0.046005
1.6215,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.001000,0.019000,0.000000,0.009000,-0.140569,-0.512662,-1.141087,-0.082426,-1.027448,-0.046005
1.6236,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,0.000000,0.001000,0.000000,-0.003000,-0.140569,-0.512662,-1.149356,-0.066132,-1.033198,-0.023003
1.6258,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,0.000000,0.001000,0.000000,-0.003000,-0.140569,-0.512662,-1.149356,-0.066132,-1.033198,-0.023003
1.6279,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.003000,0.000000,-0.015000,0.000000,-0.003000,-0.138206,-0.522112,-1.149356,-0.059423,-1.033198,-0.023003
1.6300,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.003000,0.000000,-0.015000,0.000000,-0.003000,-0.138206,-0.522112,-1.149356,-0.059423,-1.033198,-0.023003
1.6322,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.003000,0.004000,-0.001000,-0.015000,-0.001000,-0.007000,-0.122850,-0.530381,-1.139906,-0.059423,-1.027448,-0.036421
1.6343,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.003000,0.004000,-0.001000,-0.015000,-0.001000,-0.007000,-0.122850,-0.530381,-1.139906,-0.059423,-1.027448,-0.036421
1.6369,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.003000,0.004000,0.000000,0.017000,0.000000,-0.007000,-0.122850,-0.530381,-1.138725,-0.094886,-1.032240,-0.036421
1.6389,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.003000,0.004000,0.000000,0.017000,0.000000,0.007000,-0.122850,-0.530381,-1.138725,-0.094886,-1.032240,-0.021086
1.6418,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.002000,0.000000,0.001000,0.000000,0.007000,-0.119306,-0.515025,-1.138725,-0.063257,-1.032240,-0.021086
1.6438,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.002000,0.000000,0.001000,0.000000,0.007000,-0.119306,-0.515025,-1.138725,-0.063257,-1.032240,-0.021086
1.6463,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.002000,0.000000,0.001000,0.000000,0.007000,-0.132300,-0.515025,-1.138725,-0.063257,-1.032240,-0.021086
1.6484,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.010000,0.001000,-0.003000,0.001000,-0.028000,-0.132300,-0.518569,-1.143450,-0.063257,-1.024572,-0.012460
1.6511,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.010000,0.001000,-0.003000,0.001000,-0.028000,-0.132300,-0.518569,-1.143450,-0.063257,-1.024572,-0.012460
1.6532,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.012000,0.002000,-0.003000,0.000000,0.005000,-0.133481,-0.520931,-1.139906,-0.063257,-1.033198,-0.050797
1.6553,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.012000,0.002000,-0.003000,0.000000,0.005000,-0.133481,-0.520931,-1.139906,-0.063257,-1.033198,-0.050797
1.6574,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.012000,0.004000,0.013000,0.000000,-0.001000,-0.133481,-0.520931,-1.143450,-0.075717,-1.038949,-0.013418
1.6596,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.012000,0.004000,0.013000,0.000000,-0.001000,-0.133481,-0.520931,-1.143450,-0.075717,-1.038949,-0.013418
1.6618,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,0.002000,0.004000,-0.001000,0.000000,-0.001000,-0.132300,-0.519750,-1.143450,-0.070925,-1.038949,-0.013418
1.6638,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,0.002000,0.004000,-0.001000,0.000000,-0.001000,-0.132300,-0.519750,-1.143450,-0.070925,-1.038949,-0.013418
1.6660,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,0.002000,0.004000,-0.001000,0.000000,-0.001000,-0.132300,-0.519750,-1.143450,-0.070925,-1.038949,-0.013418
1.6681,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,0.002000,0.001000,-0.001000,0.000000,0.000000,-0.139387,-0.511481,-1.138725,-0.070925,-1.030323,-0.033545
1.6703,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,0.002000,0.001000,-0.001000,0.000000,0.000000,-0.139387,-0.511481,-1.138725,-0.070925,-1.030323,-0.033545
1.6724,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,0.002000,-0.001000,0.001000,0.000000,0.036000,-0.139387,-0.511481,-1.136362,-0.108304,-1.029365,-0.046005
1.6745,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,0.002000,-0.001000,0.001000,0.000000,0.036000,-0.139387,-0.511481,-1.136362,-0.108304,-1.029365,-0.046005
1.6769,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.007000,0.000000,-0.001000,0.001000,0.000000,0.036000,-0.142931,-0.511481,-1.136362,-0.108304,-1.029365,-0.046005
1.6791,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.007000,0.000000,-0.001000,0.028000,0.000000,0.036000,-0.142931,-0.511481,-1.136362,-0.103512,-1.029365,-0.046005
1.6820,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,-0.002000,0.000000,0.013000,-0.001000,-0.007000,-0.150019,-0.509119,-1.128094,-0.106387,-1.026489,-0.022044
1.6841,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,-0.002000,0.000000,0.013000,-0.001000,-0.007000,-0.150019,-0.509119,-1.128094,-0.106387,-1.026489,-0.022044
1.6866,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.007000,0.000000,0.001000,0.013000,-0.001000,-0.007000,-0.133481,-0.504394,-1.155262,-0.106387,-1.026489,-0.022044
1.6886,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.007000,0.000000,0.001000,0.013000,0.000000,-0.021000,-0.133481,-0.504394,-1.155262,-0.106387,-1.028406,-0.009584
1.6922,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.007000,0.000000,0.001000,0.000000,0.001000,-0.003000,-0.133481,-0.504394,-1.129275,-0.059423,-1.024572,-0.032587
1.6942,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.007000,0.000000,0.001000,0.000000,0.001000,-0.003000,-0.133481,-0.504394,-1.129275,-0.059423,-1.024572,-0.032587
1.6973,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.000000,0.001000,-0.007000,0.001000,-0.003000,-0.146475,-0.515025,-1.129275,-0.071883,-1.024572,-0.032587
1.6994,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.000000,0.001000,-0.007000,0.001000,-0.003000,-0.146475,-0.515025,-1.129275,-0.071883,-1.024572,-0.032587
1.7020,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.005000,0.001000,-0.007000,0.001000,-0.003000,-0.153562,-0.507937,-1.138725,-0.071883,-1.033198,-0.032587
1.7040,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.005000,0.001000,-0.007000,0.001000,0.011000,-0.153562,-0.507937,-1.138725,-0.071883,-1.033198,-0.029712
1.7068,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.005000,-0.001000,-0.001000,0.001000,0.011000,-0.153562,-0.507937,-1.134000,-0.075717,-1.033198,-0.029712
1.7088,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.005000,-0.001000,-0.001000,-0.001000,0.009000,-0.153562,-0.507937,-1.134000,-0.075717,-1.030323,-0.023003
1.7119,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.005000,-0.001000,0.000000,-0.001000,0.009000,-0.142931,-0.523294,-1.134000,-0.086260,-1.030323,-0.023003
1.7140,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.005000,-0.001000,0.000000,-0.001000,0.009000,-0.142931,-0.523294,-1.134000,-0.086260,-1.030323,-0.023003
1.7160,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.005000,-0.001000,0.000000,-0.001000,0.009000,-0.142931,-0.523294,-1.134000,-0.086260,-1.030323,-0.023003
1.7181,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.003000,0.000000,0.007000,-0.003000,0.013000,-0.137025,-0.525656,-1.132819,-0.083384,-1.030323,-0.040254
1.7202,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.003000,0.000000,0.007000,-0.003000,0.013000,-0.137025,-0.525656,-1.132819,-0.083384,-1.030323,-0.040254
1.7223,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.001000,-0.003000,0.007000,0.001000,0.007000,-0.151200,-0.511481,-1.124550,-0.083384,-1.034157,-0.161976
1.7244,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.001000,-0.003000,0.007000,0.001000,0.007000,-0.151200,-0.511481,-1.124550,-0.083384,-1.034157,-0.161976
1.7265,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.001000,-0.004000,0.007000,0.001000,0.007000,-0.151200,-0.511481,-1.128094,-0.083384,-1.034157,-0.161976
1.7286,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.001000,-0.004000,-0.023000,0.000000,0.044000,-0.151200,-0.511481,-1.128094,-0.064215,-1.027448,-0.059423
1.7307,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.001000,-0.004000,-0.023000,0.000000,0.044000,-0.151200,-0.511481,-1.128094,-0.064215,-1.027448,-0.059423
1.7327,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.006000,-0.004000,0.030000,0.000000,0.044000,-0.148837,-0.535106,-1.128094,-0.098719,-1.027448,-0.059423
1.7349,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.006000,-0.004000,0.030000,0.000000,0.044000,-0.148837,-0.535106,-1.128094,-0.098719,-1.027448,-0.059423
1.7374,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.004000,0.030000,-0.001000,-0.024000,-0.144112,-0.513844,-1.113919,-0.098719,-1.022655,0.000000
1.7395,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.004000,0.030000,-0.001000,-0.024000,-0.144112,-0.513844,-1.113919,-0.098719,-1.022655,0.000000
1.7419,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.001000,-0.017000,0.000000,-0.024000,-0.144112,-0.513844,-1.131637,-0.057506,-1.030323,0.000000
1.7440,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.001000,-0.017000,0.000000,0.013000,-0.144112,-0.513844,-1.131637,-0.057506,-1.030323,-0.034504
1.7461,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.000000,-0.001000,-0.017000,0.000000,0.013000,-0.144112,-0.513844,-1.131637,-0.057506,-1.030323,-0.034504
1.7481,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.005000,0.002000,-0.001000,0.000000,0.000000,0.013000,-0.150019,-0.525656,-1.131637,-0.068049,-1.030323,-0.034504
1.7503,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.005000,0.002000,-0.001000,0.000000,0.000000,0.013000,-0.150019,-0.525656,-1.131637,-0.068049,-1.030323,-0.034504
1.7524,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.002000,0.002000,0.009000,0.000000,0.007000,-0.145294,-0.529200,-1.126912,-0.066132,-1.031281,-0.052714
1.7545,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.002000,0.002000,0.009000,0.000000,0.007000,-0.145294,-0.529200,-1.126912,-0.066132,-1.031281,-0.052714
1.7566,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.005000,0.000000,0.009000,0.000000,0.007000,-0.140569,-0.524475,-1.132819,-0.066132,-1.031281,-0.052714
1.7587,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.005000,0.000000,0.009000,-0.001000,-0.017000,-0.140569,-0.524475,-1.132819,-0.066132,-1.026489,-0.033545
1.7620,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.005000,-0.003000,0.007000,0.000000,-0.017000,-0.140569,-0.524475,-1.131637,-0.074758,-1.026489,-0.033545
1.7640,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.005000,-0.003000,0.007000,0.000000,-0.013000,-0.140569,-0.524475,-1.131637,-0.074758,-1.026489,-0.025878
1.7670,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.002000,-0.003000,-0.017000,0.000000,-0.013000,-0.135844,-0.528019,-1.131637,-0.074758,-1.026489,-0.025878
1.7690,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.002000,-0.003000,-0.017000,0.000000,-0.013000,-0.135844,-0.528019,-1.131637,-0.074758,-1.026489,-0.025878
1.7711,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.002000,-0.003000,-0.017000,0.000000,-0.013000,-0.135844,-0.528019,-1.131637,-0.074758,-1.026489,-0.025878
1.7732,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,-0.001000,-0.002000,-0.017000,-0.009000,-0.009000,-0.141750,-0.510300,-1.135181,-0.074758,-1.027448,-0.017252
1.7753,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,-0.001000,-0.002000,-0.017000,-0.009000,-0.009000,-0.141750,-0.510300,-1.135181,-0.074758,-1.027448,-0.017252
1.7774,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,-0.001000,0.002000,0.017000,-0.001000,-0.005000,-0.141750,-0.510300,-1.137544,-0.096802,-1.030323,-0.029712
1.7795,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.001000,-0.001000,0.002000,0.017000,-0.001000,-0.005000,-0.141750,-0.510300,-1.137544,-0.096802,-1.030323,-0.029712
1.7821,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.003000,0.002000,0.002000,0.003000,-0.001000,-0.005000,-0.144112,-0.517387,-1.137544,-0.101595,-1.030323,-0.029712
1.7843,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.003000,0.002000,0.002000,0.003000,-0.001000,-0.005000,-0.144112,-0.517387,-1.137544,-0.101595,-1.030323,-0.029712
1.7872,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.004000,0.000000,0.002000,-0.003000,0.000000,0.003000,-0.150019,-0.517387,-1.154081,-0.044088,-1.030323,-0.038338
1.7893,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.004000,0.000000,0.002000,-0.003000,0.000000,0.003000,-0.150019,-0.517387,-1.154081,-0.044088,-1.030323,-0.038338
1.7914,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.000000,0.002000,-0.003000,0.000000,0.003000,-0.135844,-0.517387,-1.154081,-0.044088,-1.030323,-0.038338
1.7935,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.002000,0.003000,-0.003000,0.001000,0.024000,-0.135844,-0.507937,-1.156444,-0.044088,-1.034157,-0.041213
1.7959,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.002000,0.003000,-0.003000,0.001000,0.024000,-0.135844,-0.507937,-1.156444,-0.044088,-1.034157,-0.041213
1.7980,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.002000,-0.001000,-0.040000,0.000000,-0.011000,-0.135844,-0.507937,-1.144631,-0.051756,-1.015946,-0.026836
1.8000,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.002000,-0.001000,-0.040000,0.000000,-0.011000,-0.135844,-0.507937,-1.144631,-0.051756,-1.015946,-0.026836
1.8021,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,-0.006000,-0.001000,0.001000,0.000000,-0.011000,-0.134662,-0.505575,-1.144631,-0.065174,-1.015946,-0.026836
1.8041,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,-0.006000,-0.001000,0.001000,0.000000,-0.011000,-0.134662,-0.505575,-1.144631,-0.065174,-1.015946,-0.026836
1.8062,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,-0.006000,-0.001000,0.001000,0.000000,-0.011000,-0.134662,-0.505575,-1.144631,-0.065174,-1.015946,-0.026836
1.8083,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,-0.005000,0.003000,0.001000,0.000000,0.003000,-0.141750,-0.505575,-1.162350,-0.065174,-1.051409,-0.015335
1.8105,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,-0.005000,0.003000,0.001000,0.000000,0.003000,-0.141750,-0.505575,-1.162350,-0.065174,-1.051409,-0.015335
1.8125,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,-0.005000,0.002000,0.009000,-0.007000,0.032000,-0.141750,-0.505575,-1.165894,-0.069008,-1.023614,-0.035462
1.8146,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,-0.005000,0.002000,0.009000,-0.007000,0.032000,-0.141750,-0.505575,-1.165894,-0.069008,-1.023614,-0.035462
1.8167,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.000000,0.002000,0.009000,-0.007000,0.032000,-0.137025,-0.509119,-1.165894,-0.069008,-1.023614,-0.035462
1.8187,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.000000,0.002000,0.003000,-0.007000,0.032000,-0.137025,-0.509119,-1.165894,-0.088176,-1.023614,-0.035462
1.8208,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.000000,0.002000,0.003000,-0.007000,0.032000,-0.137025,-0.509119,-1.165894,-0.088176,-1.023614,-0.035462
1.8229,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.003000,0.003000,0.000000,-0.015000,-0.005000,-0.138206,-0.505575,-1.170619,-0.070925,-1.024572,-0.022044
1.8249,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.003000,0.003000,0.000000,-0.015000,-0.005000,-0.138206,-0.505575,-1.170619,-0.070925,-1.024572,-0.022044
1.8270,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.002000,0.003000,0.000000,0.001000,0.003000,-0.138206,-0.529200,-1.183612,-0.070925,-1.031281,-0.024919
1.8291,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.002000,0.003000,0.000000,0.001000,0.003000,-0.138206,-0.529200,-1.183612,-0.070925,-1.031281,-0.024919
1.8311,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.002000,0.003000,0.000000,0.001000,0.003000,-0.138206,-0.529200,-1.183612,-0.070925,-1.031281,-0.024919
1.8332,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.002000,0.002000,-0.001000,0.009000,-0.001000,-0.138206,-0.529200,-1.181250,-0.052714,-1.025531,-0.029712
1.8354,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.002000,0.002000,-0.001000,0.009000,-0.001000,-0.138206,-0.529200,-1.181250,-0.052714,-1.025531,-0.029712
1.8375,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.001000,0.002000,-0.007000,0.009000,-0.001000,-0.137025,-0.499669,-1.181250,-0.055590,-1.025531,-0.029712
1.8396,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.001000,0.002000,-0.007000,0.009000,-0.001000,-0.137025,-0.499669,-1.181250,-0.055590,-1.025531,-0.029712
1.8418,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.001000,0.000000,-0.007000,0.009000,-0.001000,-0.137025,-0.515025,-1.189519,-0.055590,-1.025531,-0.029712
1.8439,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.001000,0.000000,-0.007000,0.000000,0.013000,-0.137025,-0.515025,-1.189519,-0.055590,-1.027448,-0.041213
1.8460,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.001000,0.000000,-0.007000,0.000000,0.013000,-0.137025,-0.515025,-1.189519,-0.055590,-1.027448,-0.041213
1.8481,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.001000,0.000000,-0.011000,0.001000,-0.017000,-0.137025,-0.515025,-1.196606,-0.040254,-1.031281,-0.050797
1.8502,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.001000,0.000000,-0.011000,0.001000,-0.017000,-0.137025,-0.515025,-1.196606,-0.040254,-1.031281,-0.050797
1.8523,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.008000,0.000000,0.000000,0.001000,-0.017000,-0.132300,-0.531563,-1.196606,-0.066132,-1.031281,-0.050797
1.8544,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,0.008000,0.000000,0.000000,0.001000,-0.017000,-0.132300,-0.531563,-1.196606,-0.066132,-1.031281,-0.050797
1.8565,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.000000,0.000000,0.000000,0.001000,-0.017000,-0.140569,-0.522112,-1.196606,-0.066132,-1.031281,-0.050797
1.8587,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.000000,0.000000,0.023000,0.000000,-0.028000,-0.140569,-0.522112,-1.196606,-0.080509,-1.027448,-0.064215
1.8612,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,0.000000,0.000000,0.023000,0.000000,-0.028000,-0.140569,-0.522112,-1.196606,-0.080509,-1.027448,-0.064215
1.8633,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.000000,0.006000,0.023000,-0.001000,0.021000,-0.137025,-0.511481,-1.219050,-0.080509,-1.031281,-0.042171
1.8658,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.000000,0.006000,0.023000,-0.001000,0.021000,-0.137025,-0.511481,-1.219050,-0.080509,-1.031281,-0.042171
1.8679,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.000000,0.000000,0.034000,-0.001000,-0.003000,-0.137025,-0.511481,-1.202512,-0.075717,-1.028406,-0.042171
1.8699,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.002000,0.000000,0.000000,0.034000,-0.001000,-0.003000,-0.137025,-0.511481,-1.202512,-0.075717,-1.028406,-0.042171
1.8720,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.006000,-0.003000,0.000000,-0.007000,-0.001000,-0.003000,-0.155925,-0.520931,-1.202512,-0.063257,-1.028406,-0.042171
1.8741,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.006000,-0.003000,0.000000,-0.007000,-0.001000,-0.003000,-0.155925,-0.520931,-1.202512,-0.063257,-1.028406,-0.042171
1.8763,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.006000,-0.003000,0.000000,-0.007000,-0.001000,-0.003000,-0.155925,-0.520931,-1.202512,-0.063257,-1.028406,-0.042171
1.8783,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.005000,0.000000,-0.001000,-0.007000,0.000000,-0.032000,-0.152381,-0.505575,-1.190700,-0.063257,-1.034157,-0.010543
1.8806,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.005000,0.000000,-0.001000,-0.007000,0.000000,-0.032000,-0.152381,-0.505575,-1.190700,-0.063257,-1.034157,-0.010543
1.8827,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.005000,0.000000,-0.003000,0.001000,-0.001000,0.005000,-0.152381,-0.505575,-1.197788,-0.065174,-1.028406,-0.020127
1.8848,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.005000,0.000000,-0.003000,0.001000,-0.001000,0.005000,-0.152381,-0.505575,-1.197788,-0.065174,-1.028406,-0.020127
1.8871,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,-0.007000,0.000000,0.009000,-0.001000,0.005000,-0.133481,-0.511481,-1.198969,-0.072841,-1.028406,-0.020127
1.8892,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,-0.001000,-0.007000,0.000000,0.009000,-0.001000,0.005000,-0.133481,-0.511481,-1.198969,-0.072841,-1.028406,-0.020127
1.8913,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.007000,0.000000,0.009000,-0.001000,0.005000,-0.135844,-0.511481,-1.198969,-0.072841,-1.028406,-0.020127
1.8934,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.004000,0.000000,0.003000,0.000000,0.000000,-0.135844,-0.510300,-1.198969,-0.067091,-1.032240,-0.033545
1.8962,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.000000,-0.004000,0.000000,0.003000,0.000000,0.000000,-0.135844,-0.510300,-1.198969,-0.067091,-1.032240,-0.033545
1.8983,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.001000,-0.002000,0.003000,0.000000,-0.009000,-0.137025,-0.515025,-1.180069,-0.067091,-1.032240,-0.023961
1.9004,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.001000,-0.002000,0.003000,0.000000,-0.009000,-0.137025,-0.515025,-1.180069,-0.067091,-1.032240,-0.023961
1.9025,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.001000,-0.001000,-0.017000,-0.001000,0.023000,-0.137025,-0.515025,-1.183612,-0.053673,-1.022655,-0.058465
1.9046,0.000000,1.060000,-1.054000,0.264000,-0.183000,0.000000,0.002000,0.001000,-0.001000,-0.017000,-0.001000,0.023000,-0.137025,-0.515025,-1.183612,-0.053673,-1.022655,-0.058465
