time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6
14.140767445787787,-2.970713952610282e-17,0.6824424785352132,-1.1961446939421188,0.05699938029382501,-1.0603326273024318,-0.03667383582129293
14.154413744807243,2.3201926491189795e-17,0.6824828585255054,-1.196104313951826,0.053923570767927365,-1.0637330662239757,-0.037027350523557295
14.160987244918942,1.0842021724855044e-18,0.6825279934528328,-1.1960591790244988,0.05089297061706916,-1.0670096724825409,-0.03730514921805675
14.17093051224947,-7.15573433840433e-18,0.6825604285078279,-1.1960267439695036,0.044597226472379854,-1.0731912451489347,-0.038004033568458204
14.180908588692546,-1.734723475976807e-18,0.6825052003898535,-1.196081972087478,0.041178773620417455,-1.0763171497217285,-0.038291273991985376
14.190868820995092,-2.6237692574149207e-17,0.6824937118900598,-1.1960934605872717,0.035264630780479186,-1.081568525425133,-0.03887584580005251
14.200780861079693,-1.1167282376600696e-17,0.6825871949508082,-1.1959999775265233,0.03028858963671053,-1.0857514256897605,-0.039364691880986055
14.210489017888904,-2.3960868011929648e-17,0.6826866305407535,-1.1959005419365782,0.028062659715275134,-1.0874931413745152,-0.0395800916276815
14.22294564731419,-9.107298248878237e-18,0.6826857795905645,-1.1959013928867672,0.02597561984384605,-1.0891109777249421,-0.039745568582680496
14.23050987906754,-9.86623976961809e-18,0.6828352680212302,-1.1957519044561016,0.023211527208149545,-1.0910066388816957,-0.04004652363421199
14.24095680192113,-2.0708261494473135e-17,0.6829361206176476,-1.195651051859684,0.02121203319464348,-1.092286550299427,-0.040255457237254356
14.252711553126574,-1.5287250632045613e-17,0.6830398321979521,-1.1955473402793797,0.020988342765818395,-1.0922848254930204,-0.04030134452114345
14.260926257818937,2.5804011705155006e-17,0.6833037234789903,-1.1952834489983415,0.021123633417222572,-1.0917547918521513,-0.040350277174959835
14.272593664005399,-1.1275702593849246e-17,0.6834635441723977,-1.195123628304934,0.02000467913619948,-1.0921853624393265,-0.04048126204114134
14.28298705816269,1.6263032587282567e-18,0.6837931738781315,-1.1947939985992,0.02180831748862631,-1.0903686572073326,-0.04038967546204198
14.295176696032286,-1.8973538018496328e-17,0.6840171545258813,-1.1945700179514502,0.02276247063552935,-1.089294815330756,-0.04034901181762504
14.303475346416235,-2.6237692574149207e-17,0.6843598146411574,-1.1942273578361742,0.02419121451607901,-1.0876513791604634,-0.040286657095206735
14.313378790393472,-9.432558900623889e-18,0.6845341514757652,-1.1940530210015665,0.02490445389698414,-1.0868149740729407,-0.04025486867618638
14.325258826836944,8.673617379884035e-19,0.6849487219129031,-1.1936384505644284,0.0265656984787992,-1.0848253368820515,-0.04017911345456844
14.33543718419969,-1.984089975648473e-17,0.6851905063273118,-1.19339666615002,0.027513083188953867,-1.0836645289238689,-0.040134831315425265
14.34605772793293,-8.239936510889834e-18,0.6853741741293462,-1.1932129983479856,0.02822270429213578,-1.0827825434667102,-0.04010114610898
14.35930322855711,-4.0115480381963664e-18,0.6857474926777107,-1.1928396797996208,0.029639559724209865,-1.080989345471215,-0.04003255917850706
14.36569114588201,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.375038778409362,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.3857830055058,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.396092046052217,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.405001262202859,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.417436119168997,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.426079288125038,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.440433029085398,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.447967320680618,2.168404344971009e-19,0.6859290253456529,-1.1926581471316788,0.029872734624132466,-1.081001679622689,-0.040033489317632134
14.459086434915662,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.470070004463196,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.479619739577174,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.488834278658032,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.499620139598846,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.510737491771579,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
14.520571954548359,-1.4094628242311558e-18,0.6862266687497177,-1.192538416405998,0.029870049229986567,-1.0813155843212643,-0.04004596814208929
