time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
0.3246,0.114415934,0.666497709,-0.368139775,0.178174031,-0.337995314,0.198525707,0.390943899,0.471377342,0.571198158,0.62766335,0.664127562,0.67136613,0.16595006,0.105836048,0.047356276,-0.181267028,-0.635096682,-0.919432863
0.3296,0.116412769,0.668904257,-0.365225734,0.181372941,-0.33461738,0.201936465,0.391776574,0.471994132,0.571254921,0.626608425,0.660567379,0.666410479,0.143312881,0.074227763,-0.001810691,-0.249896597,-0.731136693,-1.032049054
0.3348,0.118413592,0.671313558,-0.362312013,0.184565584,-0.33125886,0.205320514,0.392495425,0.472451925,0.571062261,0.625204753,0.656518356,0.6608819,0.121472588,0.043563887,-0.050012423,-0.317662008,-0.826302508,-1.14381018
0.3409,0.120417816,0.673724815,-0.359399905,0.187750192,-0.327922197,0.208674914,0.393104668,0.472755315,0.570625987,0.623456829,0.651985719,0.654784062,0.100408042,0.013837315,-0.09726342,-0.384529186,-0.920494145,-1.254625192
0.3459,0.122424876,0.676137237,-0.356490615,0.19092502,-0.324609874,0.21199677,0.393608409,0.472909445,0.5699507,0.621370237,0.646973868,0.648122156,0.080097183,-0.01497069,-0.143540843,-0.450467664,-1.013652845,-1.364391915
0.351,0.12443426,0.678550089,-0.353585351,0.194088362,-0.321324345,0.215283219,0.394010278,0.472918589,0.569041265,0.61894868,0.641489046,0.640901583,0.060536124,-0.042861309,-0.188844449,-0.515439807,-1.105719208,-1.473008606
0.3561,0.126445458,0.68096264,-0.350685304,0.197238511,-0.318067958,0.218531436,0.394314059,0.472787487,0.567902636,0.616197241,0.635537084,0.633130218,0.041709665,-0.069850215,-0.233178922,-0.579426283,-1.196590735,-1.580371954
0.3613,0.128457972,0.683374191,-0.347791644,0.200373823,-0.314843106,0.22173862,0.394523859,0.472520606,0.566540139,0.613121459,0.629123399,0.624812952,0.023597156,-0.095949882,-0.276555563,-0.642387222,-1.286212049,-1.686386652
0.3664,0.130471332,0.68578405,-0.344905475,0.203492621,-0.311652123,0.224902001,0.394642864,0.472122933,0.564958387,0.609726878,0.622254647,0.615956997,0.006181823,-0.121183583,-0.318960797,-0.70432056,-1.374513618,-1.790962874
0.3715,0.132485094,0.68819157,-0.34202791,0.206593311,-0.308497343,0.228018864,0.394674501,0.471598349,0.563162101,0.606018107,0.614938292,0.606571577,-0.010547344,-0.145561347,-0.360405718,-0.765192574,-1.461449094,-1.894004558
0.3766,0.134498818,0.690596114,-0.339160049,0.209674305,-0.305380975,0.231086527,0.394622316,0.470951265,0.561156642,0.602000815,0.607181557,0.596663005,-0.026611878,-0.169104815,-0.400910187,-0.824984385,-1.546919635,-1.995421757
0.3818,0.136512071,0.692997054,-0.336302919,0.212734039,-0.302305266,0.23410234,0.394489832,0.470186177,0.55894652,0.597681365,0.598991525,0.586239872,-0.042040884,-0.19184112,-0.440466166,-0.883682435,-1.630875626,-2.095135229
0.3869,0.138524465,0.695393816,-0.333457562,0.215770989,-0.299272446,0.237063698,0.394280057,0.469306762,0.556536325,0.593064159,0.590376422,0.575310958,-0.056844469,-0.213781439,-0.479089849,-0.941265642,-1.713281922,-2.19306946
0.392,0.140535615,0.697785826,-0.330624984,0.21878365,-0.296284605,0.239968053,0.393996129,0.468317022,0.553930781,0.588155219,0.581344594,0.563887285,-0.071043234,-0.234948143,-0.516794172,-0.997723084,-1.794046036,-2.289145661
0.3972,0.142545135,0.700172527,-0.327806189,0.221770568,-0.293343873,0.242812898,0.393641262,0.467220941,0.551135023,0.582960659,0.571903699,0.551976764,-0.084667627,-0.255366617,-0.553604874,-1.053029787,-1.87312733,-2.383293803
0.4023,0.144552682,0.702553376,-0.325002109,0.224730263,-0.290452314,0.245595779,0.39321804,0.466022567,0.548153309,0.577486522,0.562062453,0.539589508,-0.097731381,-0.275067199,-0.589519193,-1.10719812,-1.95047368,-2.475445064
0.4074,0.146557923,0.704927876,-0.322213706,0.227661332,-0.287611965,0.248314295,0.392729487,0.464725115,0.544989722,0.571737733,0.551830729,0.526737511,-0.110250961,-0.29406375,-0.624568086,-1.160210926,-2.026046129,-2.565534644
0.4125,0.148560523,0.707295525,-0.31944187,0.230562421,-0.284824746,0.250966095,0.392178106,0.463332003,0.541649079,0.565720971,0.541217571,0.513429898,-0.122252649,-0.312383402,-0.658753958,-1.212042716,-2.099765328,-2.653503962
0.4177,0.150560161,0.709655833,-0.316687512,0.233432156,-0.282092613,0.253548885,0.391566882,0.461847116,0.538136223,0.55944286,0.530231885,0.499677624,-0.133762422,-0.330057881,-0.692105535,-1.262699006,-2.171604023,-2.739297957
0.4228,0.15255655,0.712008357,-0.313951489,0.23626922,-0.279417463,0.256060419,0.390897982,0.460273297,0.534454664,0.552908292,0.518883956,0.485491808,-0.144793806,-0.347101808,-0.724632758,-1.312169789,-2.241532209,-2.822868045
0.428,0.154549402,0.714352647,-0.31123466,0.239072324,-0.276801091,0.258498493,0.390173791,0.458613794,0.530608342,0.546123437,0.507182961,0.470884698,-0.155367894,-0.363542475,-0.756359412,-1.360447255,-2.309490453,-2.904180819
0.4331,0.156538425,0.716688273,-0.308537857,0.241840205,-0.27424527,0.260861017,0.38939677,0.456871416,0.52660221,0.539094283,0.495139157,0.455867247,-0.165515036,-0.379404777,-0.787306129,-1.407529208,-2.375436996,-2.983174837
0.4383,0.158523367,0.719014809,-0.305861878,0.244571612,-0.27175172,0.263145956,0.388568754,0.455049544,0.52243939,0.531827627,0.4827629,0.440452353,-0.175248326,-0.394720383,-0.817486206,-1.453423083,-2.439334515,-3.059792107
0.4434,0.160503976,0.721331871,-0.303207508,0.247265369,-0.26932211,0.26535126,0.387691911,0.453150519,0.518123854,0.524328853,0.470066062,0.424651945,-0.184585668,-0.409503479,-0.846916331,-1.498112489,-2.501148481,-3.134028633
0.4485,0.162480005,0.723639074,-0.300575509,0.249920333,-0.266958053,0.267475018,0.3867681,0.451176997,0.513659595,0.516604559,0.457057922,0.408477577,-0.193549429,-0.423778243,-0.875610164,-1.541579478,-2.560844217,-3.205833882
0.4537,0.164451212,0.725936043,-0.29796666,0.252535325,-0.264661113,0.269515348,0.385799576,0.449131508,0.509050479,0.508661229,0.443749459,0.391941915,-0.202163552,-0.437568412,-0.903605015,-1.583847093,-2.618393459,-3.275183527
0.4588,0.166417395,0.728222414,-0.295381645,0.255109287,-0.262432761,0.271470478,0.384787496,0.447016355,0.504299073,0.500503926,0.430152459,0.37505833,-0.21043218,-0.450899805,-0.930890016,-1.624885999,-2.673749443,-3.342028413
0.4639,0.168378316,0.730497837,-0.292821228,0.257641137,-0.260274472,0.273338632,0.383734153,0.444834025,0.4994099,0.492139935,0.416277416,0.357838787,-0.218388243,-0.463795112,-0.957512531,-1.66469902,-2.726901798,-3.406364247
0.469,0.170333762,0.732761965,-0.290286088,0.260129796,-0.258187634,0.275118124,0.382640988,0.442586976,0.494386628,0.483575455,0.402135838,0.34029623,-0.226051195,-0.476283103,-0.983480943,-1.703307375,-2.777825938,-3.468173654
0.4744,0.172283557,0.735014482,-0.287776878,0.262574273,-0.256173606,0.276807357,0.381508874,0.440276738,0.489231258,0.474816044,0.387739412,0.322444945,-0.233423763,-0.488377542,-1.008794631,-1.740699148,-2.826516057,-3.527430546
0.4796,0.1742275,0.737255081,-0.285294275,0.264973597,-0.2542336,0.278404777,0.380339646,0.437905275,0.483947677,0.465867921,0.37309988,0.304296749,-0.240527862,-0.500094646,-1.033480087,-1.776868397,-2.872916674,-3.584123768
0.485,0.176165388,0.739483445,-0.282838938,0.267326821,-0.25236886,0.279908896,0.379134814,0.435474447,0.478539754,0.456738451,0.358228299,0.285864529,-0.247388821,-0.511459662,-1.057558774,-1.811815196,-2.917028986,-3.63824681
0.4902,0.178097059,0.741699266,-0.280411485,0.269633032,-0.250580563,0.281318302,0.377895398,0.432986497,0.473009738,0.447432848,0.343136756,0.267161731,-0.25401177,-0.522498852,-1.081039267,-1.845537214,-2.958851973,-3.689788308
0.4953,0.180022335,0.743902267,-0.278012537,0.271891346,-0.248869749,0.282631666,0.376622466,0.430442544,0.467360743,0.437957662,0.32783735,0.248202691,-0.26041382,-0.533223065,-1.103937589,-1.878035713,-2.99833967,-3.738732547
0.5003,0.181941041,0.746092174,-0.275642706,0.274100934,-0.247237471,0.283847701,0.375317508,0.427844161,0.461596091,0.428319478,0.31234137,0.228999426,-0.266613447,-0.543645488,-1.126275553,-1.909296619,-3.035495421,-3.785078474
0.5054,0.183853027,0.748268696,-0.273302544,0.276260944,-0.245684708,0.28496519,0.373981029,0.425193326,0.455718458,0.418524454,0.29666062,0.209565182,-0.272616374,-0.553794918,-1.148044447,-1.939340007,-3.07031377,-3.828828855
0.511,0.185758131,0.750431578,-0.270992637,0.278370609,-0.244212389,0.285983005,0.372614094,0.422490896,0.449730489,0.408578416,0.280807519,0.189914459,-0.278437978,-0.563679788,-1.169264491,-1.968155091,-3.102801088,-3.869972188
0.5161,0.187656204,0.752580561,-0.268713544,0.280429176,-0.242821318,0.28690006,0.371217706,0.419738182,0.443634847,0.398487532,0.264794344,0.170059501,-0.284087778,-0.573315739,-1.189947986,-1.995739395,-3.132926146,-3.90851817
0.5212,0.189547084,0.754715396,-0.266465818,0.282435926,-0.241512315,0.287715349,0.369792894,0.416936522,0.437434742,0.388259108,0.248632275,0.150013245,-0.289586445,-0.582714987,-1.210110648,-2.022091923,-3.160707488,-3.944467858
0.5263,0.19143064,0.756835817,-0.264249961,0.284390164,-0.24028612,0.288427931,0.368340016,0.414087368,0.431132851,0.377898595,0.232333756,0.129789331,-0.294934725,-0.591903055,-1.229744559,-2.047216616,-3.186154537,-3.977826313
0.5314,0.193306734,0.7589416,-0.262066499,0.286291236,-0.239143349,0.289036948,0.366860017,0.411191583,0.424731527,0.367412157,0.215910963,0.109401905,-0.300142767,-0.600882536,-1.248863257,-2.071111693,-3.20924181,-4.008591035
0.5366,0.195175213,0.76103251,-0.259915943,0.288138532,-0.238084644,0.289541582,0.365353772,0.408250201,0.418233672,0.356806706,0.199375139,0.088863128,-0.305229319,-0.609665283,-1.267479342,-2.093767745,-3.229998573,-4.036778217
0.5417,0.197035956,0.763108301,-0.257798755,0.289931426,-0.237110546,0.289941094,0.363821587,0.405264378,0.411641878,0.346088195,0.182738457,0.068186122,-0.310195547,-0.618271878,-1.285582079,-2.115207206,-3.248432936,-4.062397007
0.5468,0.198888836,0.765168761,-0.255715419,0.291669368,-0.236221555,0.290234831,0.362264164,0.402234697,0.404958426,0.335262742,0.166012911,0.047385015,-0.315047192,-0.626705174,-1.303182236,-2.135424282,-3.264567411,-4.085446671
0.5519,0.200733722,0.767213667,-0.253666397,0.293351832,-0.235418057,0.290422175,0.360681959,0.399162015,0.398185872,0.324336478,0.149210765,0.026471833,-0.319794279,-0.634975039,-1.320282755,-2.154419003,-3.278394613,-4.105947197
0.557,0.202570477,0.769242803,-0.251652153,0.29497833,-0.234700433,0.290502588,0.359075778,0.39604735,0.39132694,0.313316465,0.13234299,0.00545975,-0.324450889,-0.643090325,-1.336895277,-2.172188651,-3.289944484,-4.123910998
0.5621,0.204398988,0.771255945,-0.249673096,0.296548382,-0.234069007,0.290475594,0.357445872,0.392891552,0.384384358,0.302208099,0.11542133,-0.015638439,-0.329018234,-0.651066114,-1.353005676,-2.188745896,-3.299248048,-4.139353868
0.5673,0.20621914,0.773252889,-0.247729659,0.298061562,-0.233523984,0.29034081,0.355792792,0.38969522,0.377360362,0.291017769,0.098457751,-0.036808955,-0.333499606,-0.658907057,-1.368621226,-2.204090355,-3.306306437,-4.152276824
