time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,j1_freq_hz,j2_freq_hz,j3_freq_hz,j4_freq_hz,j5_freq_hz,j6_freq_hz,amp_deg
2.1998,0.128597,0.415855,-0.868677,-0.239104,-0.318634,0.315977,0.148000,0.456000,-0.868000,-0.272000,-0.439000,0.347000,-0.366000,-0.521000,-0.229000,0.471000,0.993000,-0.030000,-0.224437,0.592988,-1.106831,0.116930,-0.352706,0.038338,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2050,0.126445,0.413111,-0.869232,-0.235715,-0.313984,0.312968,0.145000,0.452000,-0.871000,-0.269000,-0.439000,0.347000,-0.437000,-0.494000,-0.236000,0.586000,0.993000,-0.030000,-0.031894,0.480769,-0.907200,0.093927,-0.352706,0.038338,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2102,0.124326,0.410422,-0.869736,-0.232345,-0.309473,0.309892,0.145000,0.448000,-0.871000,-0.266000,-0.425000,0.347000,-0.437000,-0.506000,-0.236000,0.320000,1.020000,0.069000,-0.031894,0.557550,-0.907200,0.193605,-0.439924,0.119805,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2153,0.122249,0.407801,-0.870190,-0.229014,-0.305119,0.306771,0.142000,0.445000,-0.873000,-0.263000,-0.418000,0.348000,-0.363000,-0.538000,-0.201000,0.416000,1.071000,0.331000,-0.178369,0.595350,-0.896569,0.244402,-0.536726,0.055590,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2204,0.120137,0.405149,-0.870612,-0.225595,-0.300755,0.303489,0.139000,0.441000,-0.874000,-0.258000,-0.418000,0.349000,-0.376000,-0.496000,-0.148000,0.594000,1.071000,-0.107000,-0.235069,0.390994,-0.980437,0.010543,-0.536726,-0.010543,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2256,0.118003,0.402484,-0.870998,-0.222112,-0.296417,0.300068,0.139000,0.441000,-0.875000,-0.258000,-0.410000,0.349000,-0.376000,-0.496000,-0.108000,0.594000,1.114000,-0.107000,-0.235069,0.390994,-1.129275,0.010543,-0.594233,-0.010543,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2307,0.115877,0.399842,-0.871342,-0.218612,-0.292164,0.296553,0.137000,0.438000,-0.875000,-0.255000,-0.403000,0.349000,-0.402000,-0.508000,-0.108000,0.467000,1.094000,0.003000,-0.225619,0.465412,-1.129275,0.102553,-0.668991,-0.000958,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2358,0.113779,0.397249,-0.871641,-0.215130,-0.288035,0.292983,0.134000,0.434000,-0.876000,-0.250000,-0.403000,0.349000,-0.426000,-0.507000,-0.182000,0.554000,1.094000,0.003000,-0.062606,0.452419,-0.982800,0.010543,-0.668991,-0.000958,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2409,0.111676,0.394664,-0.871903,-0.211612,-0.283965,0.289305,0.131000,0.434000,-0.876000,-0.250000,-0.397000,0.349000,-0.354000,-0.507000,-0.046000,0.554000,0.916000,-0.047000,-0.295313,0.452419,-1.302919,0.010543,-0.520433,-0.066132,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2459,0.109565,0.392083,-0.872126,-0.208056,-0.279951,0.285518,0.131000,0.431000,-0.876000,-0.247000,-0.391000,0.348000,-0.354000,-0.493000,-0.046000,0.458000,0.864000,-0.111000,-0.295313,0.380362,-1.302919,0.125556,-0.487846,-0.056548,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2511,0.107415,0.389468,-0.872313,-0.204406,-0.275933,0.281560,0.128000,0.427000,-0.877000,-0.244000,-0.383000,0.348000,-0.406000,-0.537000,-0.135000,0.454000,1.039000,-0.111000,-0.171281,0.496125,-1.059581,0.193605,-0.573147,-0.056548,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2562,0.105288,0.386895,-0.872459,-0.200768,-0.272030,0.277547,0.125000,0.424000,-0.878000,-0.239000,-0.383000,0.348000,-0.410000,-0.500000,-0.110000,0.674000,1.039000,-0.118000,-0.177187,0.365006,-1.104469,0.089135,-0.573147,-0.077634,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
2.2613,0.103160,0.384335,-0.872566,-0.197104,-0.268198,0.273440,0.125000,0.424000,-0.878000,-0.239000,-0.376000,0.347000,-0.410000,-0.500000,-0.104000,0.674000,1.066000,-0.051000,-0.177187,0.365006,-1.104469,0.089135,-0.700620,-0.186896,multi_joint_sine,0.200000,0.250000,0.330000,0.400000,0.500000,0.600000,20.0
