time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
3.1081,-0.81249,1.305178,-1.648997,-0.693117,-0.149537,-0.081137,-0.813,1.312,-1.64,-0.706,-0.114,-0.082,0.010631,-1.516725,-1.25685,0.233859,-1.095497,0.115971
3.1102,-0.812279,1.306069,-1.648836,-0.692192,-0.149197,-0.081025,-0.813,1.312,-1.64,-0.706,-0.114,-0.071,0.010631,-1.516725,-1.25685,0.233859,-1.095497,-0.080509
3.1123,-0.812058,1.306921,-1.648687,-0.691272,-0.148845,-0.080911,-0.813,1.312,-1.64,-0.706,-0.114,-0.071,0.048431,-1.516725,-1.25685,0.233859,-1.095497,-0.080509
3.1145,-0.811806,1.307809,-1.648536,-0.690274,-0.14845,-0.080783,-0.813,1.315,-1.639,-0.702,-0.113,-0.063,0.048431,-1.487194,-1.340719,0.194563,-1.086871,-0.217566
3.1165,-0.811556,1.308619,-1.648403,-0.689327,-0.148061,-0.080657,-0.813,1.315,-1.639,-0.702,-0.113,-0.063,0.048431,-1.487194,-1.340719,0.194563,-1.086871,-0.217566
3.1186,-0.811289,1.309415,-1.648277,-0.688357,-0.147652,-0.080525,-0.813,1.317,-1.639,-0.696,-0.113,-0.062,0.106312,-1.315913,-1.223775,0.102553,-1.053326,-0.273155
3.1207,-0.811011,1.310179,-1.64816,-0.687388,-0.14723,-0.08039,-0.813,1.317,-1.639,-0.696,-0.113,-0.062,0.106312,-1.315913,-1.223775,0.102553,-1.053326,-0.273155
3.123,-0.810691,1.310989,-1.648042,-0.686314,-0.14675,-0.080236,-0.812,1.317,-1.639,-0.688,-0.113,-0.062,0.139387,-1.315913,-1.223775,0.036421,-1.053326,-0.273155
3.125,-0.810383,1.311707,-1.647942,-0.68532,-0.146293,-0.08009,-0.812,1.317,-1.639,-0.688,-0.113,-0.062,0.139387,-1.315913,-1.223775,0.036421,-1.038949,-0.273155
3.1274,-0.810016,1.312494,-1.64784,-0.684179,-0.145754,-0.079918,-0.812,1.317,-1.639,-0.688,-0.113,-0.062,0.139387,-1.315913,-1.223775,0.036421,-1.038949,-0.273155
3.1294,-0.809676,1.313166,-1.647757,-0.683157,-0.14526,-0.07976,-0.812,1.32,-1.638,-0.688,-0.113,-0.066,0.139387,-1.359619,-1.268663,0.036421,-1.038949,-0.258779
3.1315,-0.809323,1.313814,-1.647683,-0.682127,-0.14475,-0.079598,-0.812,1.32,-1.638,-0.688,-0.113,-0.066,0.139387,-1.359619,-1.268663,0.036421,-1.038949,-0.258779
3.1336,-0.808948,1.314451,-1.647616,-0.681065,-0.144214,-0.079427,-0.811,1.322,-1.638,-0.68,-0.113,-0.074,0.076781,-1.216687,-1.328906,0.003834,-1.004445,-0.156226
3.1357,-0.808565,1.315053,-1.647558,-0.680011,-0.143671,-0.079255,-0.811,1.322,-1.638,-0.68,-0.113,-0.074,0.076781,-1.216687,-1.328906,0.003834,-1.004445,-0.156226
3.1378,-0.808157,1.315647,-1.647507,-0.678919,-0.143097,-0.079072,-0.81,1.322,-1.638,-0.68,-0.113,-0.074,0.206719,-1.216687,-1.328906,0.003834,-1.004445,-0.156226
3.1398,-0.80775,1.316195,-1.647467,-0.677857,-0.142529,-0.078892,-0.81,1.324,-1.637,-0.675,-0.113,-0.074,0.206719,-1.183612,-1.223775,-0.032587,-0.95844,-0.156226
3.142,-0.8073,1.316755,-1.647432,-0.676714,-0.141907,-0.078694,-0.81,1.324,-1.637,-0.675,-0.113,-0.074,0.206719,-1.183612,-1.223775,-0.032587,-0.95844,-0.156226
3.1441,-0.806859,1.317263,-1.647407,-0.675618,-0.1413,-0.078501,-0.81,1.324,-1.637,-0.675,-0.113,-0.081,0.206719,-1.183612,-1.223775,-0.032587,-0.91531,-0.020127
3.1461,-0.806401,1.31775,-1.64739,-0.674508,-0.140675,-0.078303,-0.81,1.324,-1.637,-0.675,-0.113,-0.081,0.206719,-1.183612,-1.223775,-0.032587,-0.91531,-0.020127
3.1482,-0.805918,1.318223,-1.647381,-0.673363,-0.140021,-0.078095,-0.809,1.326,-1.637,-0.673,-0.113,-0.081,0.315394,-1.178887,-1.255669,-0.025878,-0.91531,-0.020127
3.1503,-0.80543,1.318663,-1.64738,-0.672232,-0.139365,-0.077886,-0.809,1.326,-1.637,-0.673,-0.113,-0.087,0.315394,-1.178887,-1.255669,-0.025878,-0.91531,0.101595
3.1525,-0.804904,1.319099,-1.647388,-0.671037,-0.138663,-0.077663,-0.808,1.327,-1.637,-0.673,-0.113,-0.087,0.257512,-1.069031,-1.305281,0.029712,-0.91531,0.101595
3.1545,-0.804383,1.319494,-1.647403,-0.66988,-0.137973,-0.077443,-0.808,1.327,-1.637,-0.673,-0.112,-0.087,0.257512,-1.069031,-1.305281,0.029712,-0.868347,0.101595
3.1566,-0.803843,1.319869,-1.647426,-0.668702,-0.137261,-0.077217,-0.808,1.327,-1.637,-0.673,-0.112,-0.087,0.257512,-1.069031,-1.305281,0.029712,-0.868347,0.101595
3.1587,-0.803281,1.320224,-1.647458,-0.667501,-0.136526,-0.076982,-0.807,1.327,-1.637,-0.675,-0.111,-0.089,0.369731,-1.069031,-1.305281,0.127473,-0.830009,0.174436
3.1608,-0.802713,1.32055,-1.647498,-0.666308,-0.135788,-0.076747,-0.807,1.327,-1.637,-0.675,-0.111,-0.089,0.369731,-1.069031,-1.305281,0.127473,-0.830009,0.174436
3.1628,-0.802128,1.320854,-1.647545,-0.665101,-0.135033,-0.076506,-0.807,1.327,-1.637,-0.675,-0.111,-0.089,0.369731,-1.069031,-1.305281,0.127473,-0.830009,0.174436
3.1649,-0.801531,1.321133,-1.6476,-0.663891,-0.134266,-0.076261,-0.807,1.328,-1.637,-0.675,-0.111,-0.087,0.369731,-1.135181,-1.280475,0.127473,-0.830009,0.129389
3.1672,-0.800842,1.32142,-1.64767,-0.66252,-0.133388,-0.07598,-0.807,1.328,-1.637,-0.675,-0.111,-0.087,0.369731,-1.135181,-1.280475,0.127473,-0.830009,0.129389
3.1693,-0.800212,1.321651,-1.647741,-0.661285,-0.132589,-0.075724,-0.806,1.329,-1.637,-0.676,-0.11,-0.083,0.316575,-1.214325,-1.234406,0.163893,-0.806048,0.371875
3.1713,-0.799562,1.321861,-1.647821,-0.660035,-0.131772,-0.075462,-0.806,1.329,-1.637,-0.676,-0.11,-0.083,0.316575,-1.214325,-1.234406,0.163893,-0.806048,0.371875
3.1734,-0.7989,1.322047,-1.647907,-0.658778,-0.130943,-0.075196,-0.803,1.33,-1.637,-0.676,-0.107,-0.083,0.29295,-1.112737,-1.3608,0.004792,-0.807965,0.371875
3.1755,-0.798218,1.322212,-1.648002,-0.657506,-0.130095,-0.074924,-0.803,1.33,-1.637,-0.676,-0.107,-0.083,0.29295,-1.112737,-1.3608,0.004792,-0.807965,0.371875
3.1776,-0.797509,1.322355,-1.648106,-0.656201,-0.129219,-0.074643,-0.803,1.33,-1.637,-0.676,-0.107,-0.083,0.29295,-1.112737,-1.3608,0.004792,-0.807965,0.371875
3.1797,-0.796782,1.322476,-1.648218,-0.654884,-0.128326,-0.074355,-0.803,1.33,-1.637,-0.676,-0.107,-0.076,0.29295,-1.112737,-1.3608,0.004792,-0.807965,0.082426
3.182,-0.79597,1.32258,-1.64835,-0.653433,-0.127335,-0.074036,-0.8,1.33,-1.637,-0.676,-0.107,-0.076,0.313031,-1.112737,-1.3608,0.004792,-0.807965,0.082426
3.1841,-0.795197,1.322653,-1.64848,-0.652073,-0.126397,-0.073733,-0.8,1.332,-1.637,-0.669,-0.104,-0.074,0.313031,-1.243856,-1.337175,0.368041,-0.812757,0.006709
3.1861,-0.79443,1.3227,-1.648614,-0.650742,-0.125472,-0.073434,-0.8,1.332,-1.637,-0.669,-0.104,-0.074,0.313031,-1.243856,-1.337175,0.368041,-0.812757,0.006709
3.1883,-0.793624,1.322725,-1.64876,-0.649361,-0.124505,-0.073122,-0.798,1.332,-1.638,-0.66,-0.104,-0.074,0.328387,-1.191881,-1.340719,0.156226,-0.812757,0.006709
3.1903,-0.792826,1.322726,-1.64891,-0.648012,-0.123554,-0.072814,-0.798,1.332,-1.638,-0.66,-0.099,-0.07,0.328387,-1.191881,-1.340719,0.156226,-0.864513,0.029712
3.1925,-0.791966,1.322704,-1.649075,-0.646577,-0.122535,-0.072483,-0.798,1.332,-1.638,-0.651,-0.093,-0.07,0.328387,-1.191881,-1.340719,0.115971,-0.881765,0.029712
3.1946,-0.791131,1.322659,-1.64924,-0.645201,-0.121551,-0.072164,-0.798,1.332,-1.638,-0.651,-0.093,-0.07,0.328387,-1.191881,-1.340719,0.115971,-0.881765,0.029712
3.197,-0.790125,1.322578,-1.649444,-0.643566,-0.120374,-0.071782,-0.795,1.333,-1.638,-0.651,-0.093,-0.07,0.348469,-1.216687,-1.340719,0.115971,-0.881765,0.029712
3.1991,-0.78925,1.322484,-1.649626,-0.642161,-0.119356,-0.07145,-0.795,1.333,-1.638,-0.651,-0.093,-0.069,0.348469,-1.216687,-1.402144,0.115971,-0.881765,-0.027795
3.2011,-0.788361,1.322369,-1.649814,-0.64075,-0.118327,-0.071115,-0.795,1.333,-1.638,-0.651,-0.093,-0.069,0.348469,-1.216687,-1.402144,0.115971,-0.881765,-0.027795
3.2033,-0.787434,1.322227,-1.650015,-0.639296,-0.117261,-0.070767,-0.792,1.333,-1.638,-0.641,-0.093,-0.069,0.201994,-1.310006,-1.461206,0.004792,-0.881765,-0.027795
3.2053,-0.786509,1.322067,-1.650218,-0.637862,-0.116203,-0.070421,-0.792,1.333,-1.638,-0.641,-0.088,-0.069,0.201994,-1.310006,-1.461206,0.004792,-0.937354,-0.020127
3.2074,-0.785571,1.321885,-1.650428,-0.636423,-0.115136,-0.070072,-0.789,1.332,-1.638,-0.641,-0.088,-0.069,0.316575,-1.373794,-1.461206,0.004792,-0.937354,-0.020127
3.2094,-0.784616,1.321681,-1.650645,-0.634974,-0.114056,-0.069719,-0.789,1.332,-1.638,-0.632,-0.084,-0.069,0.316575,-1.373794,-1.515544,-0.056548,-1.009237,-0.020127
3.2115,-0.783639,1.321454,-1.650871,-0.633508,-0.112958,-0.069358,-0.789,1.332,-1.638,-0.632,-0.084,-0.069,0.316575,-1.373794,-1.515544,-0.056548,-1.009237,-0.020127
3.2136,-0.782616,1.321197,-1.65111,-0.631987,-0.111812,-0.068982,-0.789,1.332,-1.638,-0.632,-0.078,-0.069,0.316575,-1.373794,-1.515544,-0.056548,-1.054284,-0.03067
3.2157,-0.781603,1.320926,-1.65135,-0.630499,-0.110687,-0.068612,-0.789,1.332,-1.638,-0.632,-0.078,-0.069,0.316575,-1.373794,-1.515544,-0.056548,-1.054284,-0.03067
3.218,-0.780465,1.320601,-1.651623,-0.628843,-0.109428,-0.068198,-0.786,1.332,-1.638,-0.632,-0.078,-0.069,0.360281,-1.373794,-1.515544,-0.056548,-1.054284,-0.03067
3.2201,-0.779421,1.320285,-1.651877,-0.627339,-0.108279,-0.067819,-0.786,1.332,-1.638,-0.627,-0.078,-0.069,0.360281,-1.403325,-1.5498,-0.085301,-1.054284,-0.017252
3.2223,-0.778257,1.319914,-1.652163,-0.62568,-0.107007,-0.067399,-0.784,1.332,-1.638,-0.627,-0.078,-0.069,0.373275,-1.403325,-1.5498,-0.085301,-1.054284,-0.017252
3.2244,-0.777175,1.319553,-1.652431,-0.624155,-0.105832,-0.067011,-0.784,1.332,-1.639,-0.624,-0.073,-0.068,0.373275,-1.454119,-1.504912,-0.058465,-1.083996,0.007668
3.2264,-0.776072,1.31917,-1.652707,-0.622613,-0.104639,-0.066616,-0.784,1.332,-1.639,-0.624,-0.073,-0.068,0.373275,-1.454119,-1.504912,-0.058465,-1.083996,0.007668
3.2285,-0.774926,1.318755,-1.652997,-0.621026,-0.103407,-0.066208,-0.78,1.332,-1.639,-0.625,-0.068,-0.068,0.265781,-1.454119,-1.504912,0.017252,-1.134793,0.007668
3.2306,-0.773791,1.31833,-1.653286,-0.619469,-0.102193,-0.065805,-0.78,1.332,-1.639,-0.625,-0.068,-0.068,0.265781,-1.454119,-1.504912,0.017252,-1.134793,0.007668
3.2328,-0.772586,1.317863,-1.653596,-0.617832,-0.100912,-0.06538,-0.78,1.332,-1.639,-0.625,-0.068,-0.068,0.265781,-1.552162,-1.6443,0.017252,-1.134793,0.007668
3.2348,-0.77141,1.317393,-1.6539,-0.616248,-0.099669,-0.064966,-0.78,1.332,-1.639,-0.625,-0.068,-0.066,0.265781,-1.552162,-1.6443,0.017252,-1.134793,0.01821
3.237,-0.770142,1.316871,-1.654231,-0.614555,-0.098335,-0.064522,-0.78,1.332,-1.639,-0.625,-0.068,-0.066,0.265781,-1.552162,-1.6443,0.017252,-1.134793,0.01821
3.2391,-0.768933,1.316359,-1.654548,-0.612956,-0.097072,-0.064101,-0.776,1.331,-1.641,-0.626,-0.063,-0.066,0.451237,-1.712812,-1.561613,0.111179,-0.991985,0.074758
3.2412,-0.767656,1.315805,-1.654885,-0.611281,-0.095743,-0.063658,-0.776,1.331,-1.641,-0.626,-0.063,-0.066,0.451237,-1.712812,-1.561613,0.111179,-0.991985,0.074758
3.2433,-0.766398,1.315245,-1.655219,-0.609645,-0.094442,-0.063223,-0.772,1.331,-1.642,-0.624,-0.055,-0.066,0.411075,-1.80495,-1.447031,0.209898,-1.090705,0.074758
3.2454,-0.76513,1.314669,-1.655557,-0.608011,-0.093138,-0.062787,-0.772,1.331,-1.642,-0.624,-0.055,-0.066,0.411075,-1.80495,-1.447031,0.209898,-1.090705,0.074758
3.2476,-0.76374,1.314023,-1.65593,-0.606234,-0.091717,-0.062311,-0.772,1.331,-1.642,-0.624,-0.055,-0.066,0.411075,-1.80495,-1.447031,0.209898,-1.090705,0.074758
3.2496,-0.762438,1.313406,-1.65628,-0.604584,-0.090393,-0.061867,-0.772,1.331,-1.642,-0.624,-0.048,-0.066,0.411075,-1.80495,-1.447031,0.209898,-1.232554,0.102553
3.2521,-0.760863,1.312645,-1.656707,-0.602605,-0.088801,-0.061332,-0.772,1.331,-1.642,-0.624,-0.048,-0.066,0.411075,-1.80495,-1.447031,0.209898,-1.232554,0.102553
3.2542,-0.759522,1.311984,-1.657072,-0.600934,-0.087452,-0.060879,-0.768,1.33,-1.644,-0.621,-0.048,-0.066,0.320119,-1.799044,-1.490738,0.276989,-1.232554,0.106387
3.2562,-0.758157,1.3113,-1.657444,-0.599248,-0.086088,-0.06042,-0.768,1.33,-1.644,-0.621,-0.048,-0.066,0.320119,-1.799044,-1.490738,0.276989,-1.232554,0.106387
3.2584,-0.756681,1.310549,-1.657849,-0.597438,-0.084621,-0.059926,-0.763,1.328,-1.645,-0.615,-0.043,-0.066,0.341381,-1.983319,-1.475381,0.277948,-1.297728,0.138974
3.2605,-0.755277,1.309824,-1.658234,-0.595731,-0.083233,-0.059458,-0.763,1.328,-1.645,-0.615,-0.043,-0.066,0.341381,-1.983319,-1.475381,0.277948,-1.297728,0.138974
3.2626,-0.753835,1.309068,-1.658632,-0.593989,-0.081815,-0.058979,-0.758,1.328,-1.645,-0.615,-0.043,-0.066,0.365006,-1.983319,-1.475381,0.277948,-1.297728,0.138974
3.2646,-0.752399,1.308306,-1.659029,-0.592269,-0.080411,-0.058505,-0.758,1.328,-1.645,-0.606,-0.039,-0.066,0.365006,-1.983319,-1.475381,0.247278,-1.326481,0.138974
3.2668,-0.750853,1.307475,-1.659458,-0.590431,-0.078907,-0.057996,-0.758,1.328,-1.645,-0.606,-0.039,-0.066,0.365006,-1.983319,-1.475381,0.247278,-1.326481,0.138974
3.269,-0.749327,1.306645,-1.659881,-0.58863,-0.077432,-0.057496,-0.758,1.327,-1.646,-0.606,-0.039,-0.065,0.365006,-2.009306,-1.646662,0.247278,-1.326481,0.143766
3.271,-0.747825,1.305818,-1.6603,-0.586871,-0.075987,-0.057007,-0.758,1.327,-1.646,-0.606,-0.039,-0.065,0.365006,-2.009306,-1.646662,0.247278,-1.326481,0.143766
3.2733,-0.746195,1.304911,-1.660755,-0.584975,-0.074428,-0.056478,-0.754,1.325,-1.647,-0.596,-0.036,-0.062,0.369731,-2.190037,-1.612406,0.167727,-1.268975,0.136098
3.2753,-0.744656,1.304047,-1.661185,-0.5832,-0.072965,-0.055981,-0.754,1.325,-1.647,-0.596,-0.036,-0.062,0.369731,-2.190037,-1.612406,0.167727,-1.268975,0.136098
3.2775,-0.742977,1.303093,-1.661655,-0.581276,-0.071377,-0.055441,-0.749,1.323,-1.647,-0.596,-0.036,-0.062,0.428794,-2.250281,-1.74825,0.167727,-1.268975,0.136098
3.2796,-0.741406,1.302193,-1.662095,-0.57949,-0.0699,-0.054938,-0.749,1.323,-1.647,-0.585,-0.034,-0.062,0.428794,-2.250281,-1.74825,0.040254,-1.249806,0.136098
3.2817,-0.73979,1.301259,-1.662549,-0.577664,-0.068388,-0.054423,-0.749,1.323,-1.647,-0.585,-0.034,-0.062,0.428794,-2.250281,-1.74825,0.040254,-1.249806,0.136098
3.2839,-0.738064,1.300254,-1.663034,-0.57573,-0.066783,-0.053876,-0.749,1.323,-1.647,-0.575,-0.031,-0.058,0.428794,-2.250281,-1.74825,0,-1.202842,0.083384
3.286,-0.736429,1.299294,-1.663494,-0.573909,-0.065271,-0.05336,-0.749,1.323,-1.647,-0.575,-0.031,-0.058,0.428794,-2.250281,-1.74825,0,-1.202842,0.083384
3.2884,-0.734494,1.298149,-1.664039,-0.57177,-0.063492,-0.052753,-0.744,1.32,-1.648,-0.575,-0.031,-0.058,0.33075,-2.237287,-1.839206,0,-1.202842,0.083384
3.2904,-0.732824,1.297153,-1.664509,-0.569938,-0.061966,-0.052231,-0.744,1.32,-1.648,-0.575,-0.031,-0.054,0.33075,-2.237287,-1.839206,0,-1.202842,-0.035462
3.2926,-0.731012,1.296065,-1.66502,-0.567962,-0.060318,-0.051667,-0.739,1.317,-1.648,-0.566,-0.029,-0.054,0.437062,-2.308162,-1.9467,-0.029712,-1.165463,-0.035462
3.2947,-0.729296,1.295028,-1.665504,-0.566104,-0.058767,-0.051136,-0.739,1.317,-1.648,-0.566,-0.029,-0.054,0.437062,-2.308162,-1.9467,-0.029712,-1.165463,-0.035462
3.2968,-0.727505,1.29394,-1.666009,-0.564178,-0.057157,-0.050585,-0.739,1.317,-1.648,-0.566,-0.029,-0.054,0.437062,-2.308162,-1.9467,-0.029712,-1.165463,-0.035462
3.299,-0.725664,1.292816,-1.666529,-0.562212,-0.055512,-0.05002,-0.733,1.317,-1.648,-0.56,-0.024,-0.049,0.336656,-2.308162,-1.9467,-0.129389,-1.09358,-0.011501
3.3011,-0.723886,1.291723,-1.66703,-0.560325,-0.053931,-0.049478,-0.733,1.317,-1.648,-0.56,-0.024,-0.049,0.336656,-2.308162,-1.9467,-0.129389,-1.09358,-0.011501
3.3032,-0.722088,1.290614,-1.667537,-0.558429,-0.052342,-0.048932,-0.733,1.313,-1.649,-0.56,-0.024,-0.049,0.336656,-2.455819,-1.885275,-0.129389,-1.09358,-0.011501
3.3052,-0.720275,1.289489,-1.668049,-0.556529,-0.050747,-0.048384,-0.733,1.313,-1.649,-0.56,-0.024,-0.044,0.336656,-2.455819,-1.885275,-0.129389,-1.09358,-0.089135
3.3073,-0.71843,1.288341,-1.668569,-0.554608,-0.049134,-0.04783,-0.727,1.313,-1.649,-0.56,-0.024,-0.044,0.447694,-2.455819,-1.885275,-0.129389,-1.09358,-0.089135
