time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
1.9961,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.767073673905746e-12,1.0573552615477728e-13,0.0,-1.6917684184764365e-12,0.0
1.9982,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,6.767073673903241e-12,-5.286776307736907e-14,0.0,0.0,0.0
2.0003,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,6.767073673903241e-12,2.2365784384826127e-26,0.0,0.0,0.0
2.0024,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,-6.924447480275289e-12,5.890340621940263e-14,0.0,0.0,0.0
2.0046,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.410780489602568e-15,0.0,0.0,0.0
2.007,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-1.3216940769354498e-14,0.0,0.0,0.0
2.0091,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0112,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,6.3092589644670415e-12,4.8061602797519316e-15,0.0,1.5773147411167604e-12,0.0
2.0134,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,0.0,0.0,7.105427357601002e-15,0.0,0.0,-2.333810401244771e-12,-1.8690623310196638e-14,0.0,5.980999459262926e-13,0.0
2.0161,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,-9.210739167262031e-12,3.5979449872117304e-14,0.0,-3.0545818666931465e-12,0.0
2.0182,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,6.767073673906461e-12,0.0,0.0,7.155200954384145e-25,0.0
2.0203,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,6.924447480275289e-12,-4.929108565989877e-14,0.0,1.7311118700688223e-12,0.0
2.0225,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0338833159954946e-13,0.0,0.0,0.0
2.0246,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,-1.691768418476286e-14,0.0,0.0,0.0
2.0271,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0547275681963474e-14,0.0,0.0,0.0
2.0292,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.815823816223573e-14,0.0,0.0,0.0
2.0318,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,-8.032222230333048e-12,3.713120483695591e-14,0.0,-2.008055557583262e-12,0.0
2.0338,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,4.859989274891958e-12,-1.4418480839284898e-13,0.0,2.7529686082467117e-12,0.0
2.036,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-4.440892098500626e-16,0.0,1.4210854715202004e-14,0.0,0.0,5.694070448654261e-12,-3.9678765100339115e-14,0.0,1.2697204832108517e-12,0.0
2.0381,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.767073673905746e-12,1.0573552615477728e-13,0.0,-3.383536836952873e-12,0.0
2.0402,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0423,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.767073673905746e-12,0.0,0.0,0.0,0.0
2.0444,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-9.667248105570655e-13,3.398641912117559e-14,0.0,0.0,0.0
2.0472,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,-8.70052329502095e-12,6.419656945111263e-14,0.0,-1.9334496211159712e-12,0.0
2.0493,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,3.3306690738754696e-16,0.0,-7.105427357601002e-15,0.0,0.0,8.077935669463161e-28,4.5980523470533136e-14,0.0,-2.9427535021141215e-12,0.0
2.0524,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,4.440892098500626e-16,0.0,-1.4210854715202004e-14,0.0,0.0,1.6155871338926322e-27,-5.343957759265608e-14,0.0,1.2606403376391909e-12,0.0
2.0544,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,6.151885158094891e-12,-1.542777449803719e-13,0.0,6.474859128895623e-12,0.0
2.0566,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,1.4210854715202004e-14,0.0,0.0,1.3595666199390991e-11,-3.796866621012367e-14,0.0,2.7529686082478592e-12,0.0
2.0586,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,0.0,0.0,7.105427357601002e-15,0.0,0.0,6.767073673889217e-13,1.0844338719044164e-13,0.0,-3.4701883900941326e-12,0.0
2.0607,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,-6.924447480275289e-12,4.8061602797519316e-15,0.0,-1.7311118700688223e-12,0.0
2.0629,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.929108565989876e-14,0.0,0.0,0.0
2.065,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0673,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0746679318105215e-12,1.105416864345394e-13,0.0,-1.7686669829526304e-12,0.0
2.0694,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,4.440892098500626e-16,0.0,-7.105427357601002e-15,0.0,0.0,5.694070448654261e-12,-8.896985076022283e-14,0.0,3.0008323532798446e-12,0.0
2.0716,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-4.440892098500626e-16,0.0,1.4210854715202004e-14,0.0,0.0,1.2618517928930233e-11,-8.896985076022283e-14,0.0,1.2697204832108517e-12,0.0
2.0737,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-1.1052887000714509e-11,1.1278456123175686e-13,0.0,-3.6091059594162196e-12,0.0
2.0761,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-1.105288700071451e-11,1.1278456123175686e-13,0.0,-1.8045529797081098e-12,0.0
2.0782,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,4.440892098500626e-16,0.0,-7.105427357601002e-15,0.0,0.0,1.2618517928930233e-11,-8.896985076022283e-14,0.0,3.0008323532798446e-12,0.0
2.0804,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-4.440892098500626e-16,0.0,1.4210854715202004e-14,0.0,0.0,5.694070448654261e-12,-8.896985076022283e-14,0.0,1.2697204832108517e-12,0.0
2.0825,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0150610510858618e-11,1.586032892321659e-13,0.0,-6.767073673905746e-12,0.0
2.0846,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-1.4210854715202004e-14,2.220446049250313e-16,0.0,-1.4210854715202004e-14,0.0,0.0,-1.5037941497567087e-12,-1.2482666282164458e-14,0.0,7.988906420585253e-13,0.0
