t_s,phase,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau_ff_1_nm,tau_ff_2_nm,tau_ff_3_nm,tau_ff_4_nm,tau_ff_5_nm,tau_ff_6_nm
2.730332,const_vel,0.434000,0.100000,0.572000,5.758206,5.068206,0.301000,0.572000,-1.876000,-1.061000,-0.891000,-1.787000,0.000000,5.758206,-0.039704,0.107654,0.658880,0.030680
2.741203,const_vel,0.435000,0.100000,0.573000,5.758607,5.068607,0.307000,0.573000,-1.873000,-1.066000,-0.958000,-1.787000,-0.000000,5.758607,-0.034467,0.116253,0.698185,0.032494
2.750147,const_vel,0.436000,0.100000,0.574000,5.729346,5.039346,0.309000,0.574000,-1.868000,-1.081000,-0.990000,-1.787000,-0.000000,5.729346,-0.058886,0.123876,0.715375,0.033330
2.760250,const_vel,0.437000,0.100000,0.575000,5.734390,5.044390,0.312000,0.575000,-1.867000,-1.088000,-1.054000,-1.787000,0.000000,5.734390,-0.048993,0.130821,0.749417,0.034895
2.770234,const_vel,0.438000,0.100000,0.575000,5.734706,5.049706,0.318000,0.575000,-1.866000,-1.097000,-1.085000,-1.787000,-0.000000,5.734706,-0.048678,0.134512,0.765189,0.035626
2.780293,const_vel,0.439000,0.100000,0.576000,5.731966,5.046966,0.320000,0.576000,-1.866000,-1.118000,-1.149000,-1.787000,-0.000000,5.731966,-0.046564,0.141256,0.795743,0.037039
2.791671,const_vel,0.440000,0.100000,0.577000,5.723763,5.038763,0.326000,0.577000,-1.866000,-1.130000,-1.180000,-1.786000,0.000000,5.723763,-0.049908,0.144861,0.809194,0.037670
2.800205,const_vel,0.441000,0.100000,0.577000,5.716234,5.036234,0.329000,0.577000,-1.867000,-1.158000,-1.210000,-1.786000,-0.000000,5.716234,-0.057437,0.148035,0.822909,0.038307
2.810260,const_vel,0.442000,0.100000,0.577000,5.722366,5.047366,0.335000,0.577000,-1.867000,-1.172000,-1.270000,-1.786000,0.000000,5.722366,-0.051305,0.152185,0.844779,0.039317
2.820177,const_vel,0.443000,0.100000,0.576000,5.724762,5.059762,0.339000,0.576000,-1.868000,-1.197000,-1.303000,-1.786000,0.000000,5.724762,-0.053768,0.153911,0.856645,0.039861
2.832591,const_vel,0.444000,0.100000,0.572000,5.734413,5.094413,0.348000,0.572000,-1.868000,-1.236000,-1.322000,-1.788000,0.000000,5.734413,-0.063497,0.154104,0.864579,0.040212
2.840780,const_vel,0.445000,0.100000,0.572000,5.731552,5.096552,0.354000,0.572000,-1.868000,-1.236000,-1.310000,-1.790000,0.000000,5.731552,-0.066358,0.153634,0.861302,0.040058
2.850313,const_vel,0.446000,0.100000,0.566000,5.760555,5.160555,0.358000,0.566000,-1.869000,-1.271000,-1.306000,-1.790000,0.000000,5.760555,-0.066251,0.149867,0.863235,0.040106
2.860316,const_vel,0.447000,0.100000,0.564000,5.765443,5.180443,0.361000,0.564000,-1.870000,-1.291000,-1.302000,-1.790000,0.000000,5.765443,-0.070948,0.148320,0.863605,0.040107
2.871254,const_vel,0.448000,0.100000,0.562000,5.758146,5.188146,0.362000,0.562000,-1.871000,-1.326000,-1.300000,-1.790000,-0.000000,5.758146,-0.087807,0.147470,0.865113,0.040165
2.880192,const_vel,0.449000,0.100000,0.561000,5.759610,5.199610,0.366000,0.561000,-1.872000,-1.341000,-1.304000,-1.789000,0.000000,5.759610,-0.091115,0.146624,0.867192,0.040250
2.890254,const_vel,0.450000,0.100000,0.560000,5.767468,5.217468,0.369000,0.560000,-1.876000,-1.363000,-1.307000,-1.789000,-0.000000,5.767468,-0.088023,0.143428,0.869835,0.040336
2.900238,const_vel,0.451000,0.100000,0.559000,5.775238,5.235238,0.372000,0.559000,-1.878000,-1.375000,-1.310000,-1.789000,0.000000,5.775238,-0.085014,0.141447,0.871636,0.040396
2.911676,const_vel,0.452000,0.100000,0.558000,5.782188,5.252188,0.384000,0.558000,-1.880000,-1.387000,-1.309000,-1.788000,0.000000,5.782188,-0.082818,0.139277,0.872373,0.040410
2.920168,const_vel,0.453000,0.100000,0.558000,5.782733,5.257733,0.384000,0.558000,-1.884000,-1.406000,-1.309000,-1.788000,0.000000,5.782733,-0.082274,0.136474,0.873783,0.040445
2.930484,const_vel,0.454000,0.100000,0.559000,5.770242,5.245242,0.391000,0.559000,-1.885000,-1.415000,-1.309000,-1.787000,0.000000,5.770242,-0.090010,0.136746,0.874094,0.040463
2.940125,const_vel,0.455000,0.100000,0.559000,5.775957,5.255957,0.391000,0.559000,-1.888000,-1.423000,-1.309000,-1.787000,-0.000000,5.775957,-0.084295,0.134394,0.874896,0.040476
2.950196,const_vel,0.456000,0.100000,0.560000,5.769357,5.249357,0.400000,0.560000,-1.890000,-1.430000,-1.309000,-1.787000,0.000000,5.769357,-0.086135,0.133724,0.875311,0.040488
2.960301,const_vel,0.457000,0.100000,0.563000,5.748862,5.218862,0.409000,0.563000,-1.894000,-1.442000,-1.309000,-1.787000,0.000000,5.748862,-0.092313,0.133174,0.875896,0.040508
2.970120,const_vel,0.458000,0.100000,0.564000,5.743078,5.213078,0.413000,0.564000,-1.896000,-1.448000,-1.309000,-1.787000,0.000000,5.743078,-0.093313,0.132456,0.876268,0.040518
2.980234,const_vel,0.459000,0.100000,0.567000,5.730146,5.190146,0.422000,0.567000,-1.901000,-1.456000,-1.309000,-1.787000,-0.000000,5.730146,-0.091858,0.130910,0.876864,0.040529
2.990446,const_vel,0.460000,0.100000,0.570000,5.708903,5.158903,0.425000,0.570000,-1.903000,-1.459000,-1.309000,-1.787000,0.000000,5.708903,-0.098662,0.131847,0.876808,0.040535
3.000147,const_vel,0.461000,0.100000,0.571000,5.717390,5.167390,0.433000,0.571000,-1.908000,-1.463000,-1.309000,-1.787000,0.000000,5.717390,-0.085350,0.128458,0.877572,0.040536
3.010264,const_vel,0.462000,0.100000,0.574000,5.697814,5.137814,0.437000,0.574000,-1.910000,-1.464000,-1.309000,-1.787000,-0.000000,5.697814,-0.090417,0.129350,0.877450,0.040539
3.020176,const_vel,0.463000,0.100000,0.574000,5.706209,5.151209,0.445000,0.574000,-1.912000,-1.464000,-1.309000,-1.787000,-0.000000,5.706209,-0.082023,0.127609,0.877759,0.040536
3.030302,const_vel,0.464000,0.100000,0.580000,5.682103,5.102103,0.448000,0.580000,-1.919000,-1.463000,-1.309000,-1.787000,-0.000000,5.682103,-0.076955,0.126718,0.877879,0.040533
3.040218,const_vel,0.465000,0.100000,0.581000,5.677220,5.097220,0.452000,0.581000,-1.920000,-1.463000,-1.309000,-1.787000,-0.000000,5.677220,-0.076955,0.126718,0.877879,0.040533
3.052067,const_vel,0.466000,0.100000,0.583000,5.667438,5.082438,0.459000,0.583000,-1.922000,-1.463000,-1.309000,-1.787000,-0.000000,5.667438,-0.076955,0.126718,0.877879,0.040533
3.060137,const_vel,0.467000,0.100000,0.585000,5.653435,5.063435,0.463000,0.585000,-1.923000,-1.463000,-1.309000,-1.787000,-0.000000,5.653435,-0.081153,0.127588,0.877726,0.040534
3.070161,const_vel,0.468000,0.100000,0.587000,5.653743,5.058743,0.469000,0.587000,-1.927000,-1.461000,-1.309000,-1.787000,-0.000000,5.653743,-0.071017,0.125805,0.877966,0.040528
3.080273,const_vel,0.469000,0.100000,0.588000,5.658086,5.063086,0.472000,0.588000,-1.930000,-1.460000,-1.309000,-1.787000,0.000000,5.658086,-0.061751,0.124043,0.878237,0.040522
3.090629,const_vel,0.470000,0.100000,0.588000,5.658086,5.068086,0.478000,0.588000,-1.930000,-1.460000,-1.309000,-1.787000,0.000000,5.658086,-0.061751,0.124043,0.878237,0.040522
3.103162,const_vel,0.471000,0.100000,0.589000,5.644762,5.054762,0.484000,0.589000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.644762,-0.070147,0.125783,0.877933,0.040526
3.110085,const_vel,0.472000,0.100000,0.589000,5.644762,5.059762,0.484000,0.589000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.644762,-0.070147,0.125783,0.877933,0.040526
3.120768,const_vel,0.473000,0.100000,0.589000,5.644762,5.064762,0.491000,0.589000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.644762,-0.070147,0.125783,0.877933,0.040526
3.132650,const_vel,0.474000,0.100000,0.588000,5.653888,5.083888,0.496000,0.588000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.653888,-0.065949,0.124913,0.878085,0.040524
3.140735,const_vel,0.475000,0.100000,0.588000,5.653888,5.088888,0.498000,0.588000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.653888,-0.065949,0.124913,0.878085,0.040524
3.150266,const_vel,0.476000,0.100000,0.588000,5.653888,5.093888,0.501000,0.588000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.653888,-0.065949,0.124913,0.878085,0.040524
3.160166,const_vel,0.477000,0.100000,0.588000,5.653888,5.098888,0.504000,0.588000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.653888,-0.065949,0.124913,0.878085,0.040524
3.170109,const_vel,0.478000,0.100000,0.588000,5.653888,5.103888,0.506000,0.588000,-1.929000,-1.460000,-1.309000,-1.787000,0.000000,5.653888,-0.065949,0.124913,0.878085,0.040524
3.181650,const_vel,0.479000,0.100000,0.588000,5.654758,5.109758,0.511000,0.588000,-1.929000,-1.459000,-1.309000,-1.787000,-0.000000,5.654758,-0.065079,0.124892,0.878053,0.040523
3.190163,const_vel,0.480000,0.100000,0.588000,5.659826,5.119826,0.513000,0.588000,-1.930000,-1.458000,-1.309000,-1.787000,0.000000,5.659826,-0.060011,0.124000,0.878172,0.040519
3.200288,const_vel,0.481000,0.100000,0.588000,5.664174,5.129174,0.516000,0.588000,-1.930000,-1.453000,-1.309000,-1.787000,-0.000000,5.664174,-0.055663,0.123891,0.878010,0.040511
3.211156,const_vel,0.482000,0.100000,0.588000,5.665912,5.135912,0.521000,0.588000,-1.930000,-1.451000,-1.309000,-1.787000,-0.000000,5.665912,-0.053925,0.123847,0.877946,0.040508
3.220137,const_vel,0.483000,0.100000,0.588000,5.669386,5.144386,0.523000,0.588000,-1.930000,-1.447000,-1.309000,-1.787000,-0.000000,5.669386,-0.050451,0.123756,0.877816,0.040501
3.230151,const_vel,0.484000,0.100000,0.588000,5.671990,5.151990,0.528000,0.588000,-1.930000,-1.444000,-1.309000,-1.787000,0.000000,5.671990,-0.047847,0.123687,0.877719,0.040496
3.240251,const_vel,0.485000,0.100000,0.588000,5.672992,5.157992,0.530000,0.588000,-1.929000,-1.438000,-1.309000,-1.787000,0.000000,5.672992,-0.046845,0.124412,0.877369,0.040488
3.250193,const_vel,0.486000,0.100000,0.588000,5.675591,5.165591,0.532000,0.588000,-1.929000,-1.435000,-1.309000,-1.787000,0.000000,5.675591,-0.044246,0.124339,0.877272,0.040483
3.260245,const_vel,0.487000,0.100000,0.589000,5.669058,5.159058,0.536000,0.589000,-1.929000,-1.432000,-1.309000,-1.787000,-0.000000,5.669058,-0.045850,0.125130,0.877016,0.040479
3.270098,const_vel,0.488000,0.100000,0.589000,5.674248,5.169248,0.538000,0.589000,-1.929000,-1.426000,-1.309000,-1.787000,0.000000,5.674248,-0.040661,0.124977,0.876819,0.040469
3.280261,const_vel,0.489000,0.100000,0.590000,5.666840,5.161840,0.542000,0.590000,-1.929000,-1.424000,-1.309000,-1.787000,-0.000000,5.666840,-0.043135,0.125789,0.876593,0.040467
3.290337,const_vel,0.490000,0.100000,0.592000,5.652865,5.142865,0.544000,0.592000,-1.929000,-1.419000,-1.309000,-1.787000,-0.000000,5.652865,-0.047224,0.127382,0.876101,0.040461
3.300285,const_vel,0.491000,0.100000,0.593000,5.644574,5.134574,0.548000,0.593000,-1.929000,-1.418000,-1.309000,-1.787000,0.000000,5.644574,-0.050565,0.128217,0.875902,0.040460
3.310233,const_vel,0.492000,0.100000,0.594000,5.639723,5.129723,0.550000,0.594000,-1.929000,-1.413000,-1.309000,-1.787000,0.000000,5.639723,-0.050459,0.128939,0.875567,0.040452
3.322279,const_vel,0.493000,0.100000,0.596000,5.626548,5.111548,0.553000,0.596000,-1.929000,-1.407000,-1.309000,-1.787000,-0.000000,5.626548,-0.053703,0.130487,0.875025,0.040443
3.331656,const_vel,0.494000,0.100000,0.597000,5.619948,5.104948,0.558000,0.597000,-1.929000,-1.404000,-1.309000,-1.787000,-0.000000,5.619948,-0.055329,0.131257,0.874751,0.040439
3.340284,const_vel,0.495000,0.100000,0.598000,5.613340,5.098340,0.558000,0.598000,-1.929000,-1.401000,-1.309000,-1.787000,-0.000000,5.613340,-0.056957,0.132024,0.874474,0.040434
3.350256,const_vel,0.496000,0.100000,0.599000,5.605866,5.090866,0.562000,0.599000,-1.929000,-1.399000,-1.309000,-1.787000,0.000000,5.605866,-0.059446,0.132820,0.874230,0.040431
3.360653,const_vel,0.497000,0.100000,0.601000,5.592610,5.072610,0.564000,0.601000,-1.929000,-1.393000,-1.309000,-1.787000,-0.000000,5.592610,-0.062714,0.134344,0.873666,0.040421
3.371083,const_vel,0.498000,0.100000,0.602000,5.585970,5.065970,0.567000,0.602000,-1.929000,-1.390000,-1.309000,-1.787000,-0.000000,5.585970,-0.064352,0.135102,0.873381,0.040416
3.380240,const_vel,0.499000,0.100000,0.604000,5.572665,5.047665,0.569000,0.604000,-1.929000,-1.384000,-1.309000,-1.787000,-0.000000,5.572665,-0.067635,0.136610,0.872805,0.040405
3.390238,const_vel,0.500000,0.100000,0.605000,5.566000,5.041000,0.571000,0.605000,-1.929000,-1.381000,-1.309000,-1.787000,-0.000000,5.566000,-0.069281,0.137360,0.872513,0.040400
3.400160,const_vel,0.501000,0.100000,0.607000,5.551793,5.021793,0.575000,0.607000,-1.929000,-1.376000,-1.309000,-1.787000,0.000000,5.551793,-0.073433,0.138888,0.871960,0.040390
3.410700,const_vel,0.502000,0.100000,0.608000,5.545103,5.015103,0.576000,0.608000,-1.929000,-1.373000,-1.309000,-1.787000,-0.000000,5.545103,-0.075086,0.139630,0.871662,0.040384
3.420157,const_vel,0.503000,0.100000,0.609000,5.536704,5.006704,0.581000,0.609000,-1.929000,-1.372000,-1.309000,-1.787000,0.000000,5.536704,-0.078443,0.140444,0.871436,0.040382
3.430204,const_vel,0.504000,0.100000,0.610000,5.527449,4.997449,0.582000,0.610000,-1.929000,-1.372000,-1.309000,-1.787000,0.000000,5.527449,-0.082652,0.141295,0.871246,0.040382
3.440113,const_vel,0.505000,0.100000,0.611000,5.518188,4.988188,0.586000,0.611000,-1.929000,-1.372000,-1.309000,-1.787000,0.000000,5.518188,-0.086860,0.142146,0.871054,0.040382
3.450701,const_vel,0.506000,0.100000,0.612000,5.508921,4.978921,0.588000,0.612000,-1.929000,-1.372000,-1.309000,-1.787000,0.000000,5.508921,-0.091068,0.142996,0.870862,0.040382
3.462597,const_vel,0.507000,0.100000,0.614000,5.488670,4.953670,0.592000,0.614000,-1.929000,-1.374000,-1.309000,-1.787000,-0.000000,5.488670,-0.101184,0.144773,0.870551,0.040385
3.471208,const_vel,0.508000,0.100000,0.614000,5.486969,4.956969,0.594000,0.614000,-1.929000,-1.376000,-1.309000,-1.787000,-0.000000,5.486969,-0.102886,0.144848,0.870627,0.040389
3.480664,const_vel,0.509000,0.100000,0.615000,5.477686,4.947686,0.595000,0.615000,-1.929000,-1.376000,-1.309000,-1.787000,0.000000,5.477686,-0.107093,0.145699,0.870433,0.040389
3.490298,const_vel,0.510000,0.100000,0.615000,5.472628,4.947628,0.599000,0.615000,-1.928000,-1.377000,-1.309000,-1.787000,0.000000,5.472628,-0.112151,0.146588,0.870277,0.040391
3.500231,const_vel,0.511000,0.100000,0.617000,5.458254,4.928254,0.600000,0.617000,-1.929000,-1.377000,-1.309000,-1.787000,0.000000,5.458254,-0.116358,0.147439,0.870081,0.040390
3.510463,const_vel,0.512000,0.100000,0.617000,5.458254,4.933254,0.603000,0.617000,-1.929000,-1.377000,-1.309000,-1.787000,0.000000,5.458254,-0.116358,0.147439,0.870081,0.040390
3.522555,const_vel,0.513000,0.100000,0.618000,5.449806,4.924806,0.606000,0.618000,-1.929000,-1.376000,-1.309000,-1.787000,-0.000000,5.449806,-0.119714,0.148251,0.869846,0.040388
3.530230,const_vel,0.514000,0.100000,0.619000,5.440502,4.915502,0.606000,0.619000,-1.929000,-1.376000,-1.309000,-1.787000,0.000000,5.440502,-0.123921,0.149101,0.869648,0.040388
3.540104,const_vel,0.515000,0.100000,0.620000,5.426985,4.901985,0.608000,0.620000,-1.928000,-1.376000,-1.309000,-1.787000,-0.000000,5.426985,-0.132334,0.150802,0.869251,0.040387
3.552671,const_vel,0.516000,0.100000,0.620000,5.431192,4.911192,0.610000,0.620000,-1.929000,-1.376000,-1.309000,-1.787000,-0.000000,5.431192,-0.128127,0.149951,0.869450,0.040387
3.560149,const_vel,0.517000,0.100000,0.620000,5.431192,4.916192,0.611000,0.620000,-1.929000,-1.376000,-1.309000,-1.787000,-0.000000,5.431192,-0.128127,0.149951,0.869450,0.040387
3.570087,const_vel,0.518000,0.100000,0.621000,5.421876,4.906876,0.612000,0.621000,-1.929000,-1.376000,-1.309000,-1.787000,0.000000,5.421876,-0.132334,0.150802,0.869251,0.040387
3.580726,const_vel,0.519000,0.100000,0.622000,5.408350,4.893350,0.616000,0.622000,-1.928000,-1.376000,-1.309000,-1.787000,-0.000000,5.408350,-0.140747,0.152501,0.868850,0.040385
3.590630,const_vel,0.520000,0.100000,0.622000,5.406650,4.896650,0.617000,0.622000,-1.928000,-1.378000,-1.309000,-1.787000,-0.000000,5.406650,-0.142446,0.152580,0.868930,0.040390
3.600091,const_vel,0.521000,0.100000,0.623000,5.397324,4.887324,0.621000,0.623000,-1.928000,-1.378000,-1.309000,-1.787000,-0.000000,5.397324,-0.146652,0.153430,0.868729,0.040389
3.610560,const_vel,0.522000,0.100000,0.623000,5.397324,4.892324,0.622000,0.623000,-1.928000,-1.378000,-1.309000,-1.787000,-0.000000,5.397324,-0.146652,0.153430,0.868729,0.040389
3.620151,const_vel,0.523000,0.100000,0.623000,5.397324,4.897324,0.623000,0.623000,-1.928000,-1.378000,-1.309000,-1.787000,-0.000000,5.397324,-0.146652,0.153430,0.868729,0.040389
3.630356,const_vel,0.524000,0.100000,0.623000,5.397324,4.902324,0.626000,0.623000,-1.928000,-1.378000,-1.309000,-1.787000,-0.000000,5.397324,-0.146652,0.153430,0.868729,0.040389
3.640168,const_vel,0.525000,0.100000,0.623000,5.396474,4.906474,0.628000,0.623000,-1.928000,-1.379000,-1.309000,-1.787000,-0.000000,5.396474,-0.147502,0.153469,0.868769,0.040391
3.650256,const_vel,0.526000,0.100000,0.623000,5.396474,4.911474,0.632000,0.623000,-1.928000,-1.379000,-1.309000,-1.787000,-0.000000,5.396474,-0.147502,0.153469,0.868769,0.040391
3.660084,const_vel,0.527000,0.100000,0.623000,5.395624,4.915624,0.633000,0.623000,-1.928000,-1.380000,-1.309000,-1.787000,-0.000000,5.395624,-0.148352,0.153509,0.868809,0.040393
3.670140,const_vel,0.528000,0.100000,0.623000,5.395624,4.920624,0.636000,0.623000,-1.928000,-1.380000,-1.309000,-1.787000,-0.000000,5.395624,-0.148352,0.153509,0.868809,0.040393
3.680159,const_vel,0.529000,0.100000,0.623000,5.395624,4.925624,0.638000,0.623000,-1.928000,-1.380000,-1.309000,-1.787000,-0.000000,5.395624,-0.148352,0.153509,0.868809,0.040393
3.690865,const_vel,0.530000,0.100000,0.623000,5.395624,4.930624,0.640000,0.623000,-1.928000,-1.380000,-1.309000,-1.787000,-0.000000,5.395624,-0.148352,0.153509,0.868809,0.040393
3.702376,const_vel,0.531000,0.100000,0.623000,5.395624,4.935624,0.644000,0.623000,-1.928000,-1.380000,-1.309000,-1.787000,-0.000000,5.395624,-0.148352,0.153509,0.868809,0.040393
3.710473,const_vel,0.532000,0.100000,0.623000,5.395624,4.940624,0.644000,0.623000,-1.928000,-1.380000,-1.309000,-1.787000,-0.000000,5.395624,-0.148352,0.153509,0.868809,0.040393
3.722844,const_vel,0.533000,0.100000,0.623000,5.400680,4.950680,0.646000,0.623000,-1.929000,-1.379000,-1.309000,-1.787000,0.000000,5.400680,-0.143297,0.152619,0.868970,0.040392
3.730277,const_vel,0.534000,0.100000,0.624000,5.391349,4.941349,0.648000,0.624000,-1.929000,-1.379000,-1.309000,-1.787000,-0.000000,5.391349,-0.147502,0.153469,0.868769,0.040391
3.742686,const_vel,0.535000,0.100000,0.625000,5.382012,4.932012,0.651000,0.625000,-1.929000,-1.379000,-1.309000,-1.787000,0.000000,5.382012,-0.151708,0.154320,0.868567,0.040391
3.750240,const_vel,0.536000,0.100000,0.625000,5.382862,4.937862,0.652000,0.625000,-1.929000,-1.378000,-1.309000,-1.787000,-0.000000,5.382862,-0.150858,0.154280,0.868527,0.040388
3.760233,const_vel,0.537000,0.100000,0.626000,5.373520,4.928520,0.653000,0.626000,-1.929000,-1.378000,-1.309000,-1.787000,0.000000,5.373520,-0.155063,0.155130,0.868323,0.040388
3.770114,const_vel,0.538000,0.100000,0.627000,5.365022,4.920022,0.655000,0.627000,-1.929000,-1.377000,-1.309000,-1.787000,0.000000,5.365022,-0.158419,0.155939,0.868079,0.040385
3.780080,const_vel,0.539000,0.100000,0.629000,5.353063,4.903063,0.656000,0.629000,-1.930000,-1.374000,-1.309000,-1.787000,0.000000,5.353063,-0.160078,0.156666,0.867750,0.040377
3.791673,const_vel,0.540000,0.100000,0.629000,5.353911,4.908911,0.659000,0.629000,-1.930000,-1.373000,-1.309000,-1.787000,0.000000,5.353911,-0.159230,0.156625,0.867709,0.040375
3.801735,const_vel,0.541000,0.100000,0.630000,5.347937,4.902937,0.662000,0.630000,-1.930000,-1.369000,-1.309000,-1.787000,0.000000,5.347937,-0.160045,0.157306,0.867337,0.040365
3.810319,const_vel,0.542000,0.100000,0.631000,5.338567,4.893567,0.664000,0.631000,-1.930000,-1.369000,-1.309000,-1.787000,-0.000000,5.338567,-0.164251,0.158153,0.867129,0.040364
3.821970,const_vel,0.543000,0.100000,0.633000,5.319810,4.869810,0.667000,0.633000,-1.930000,-1.369000,-1.309000,-1.787000,0.000000,5.319810,-0.172663,0.159847,0.866709,0.040362
3.830291,const_vel,0.544000,0.100000,0.634000,5.310424,4.860424,0.667000,0.634000,-1.930000,-1.369000,-1.309000,-1.787000,0.000000,5.310424,-0.176869,0.160694,0.866498,0.040361
3.840386,const_vel,0.545000,0.100000,0.635000,5.301032,4.851032,0.669000,0.635000,-1.930000,-1.369000,-1.309000,-1.787000,-0.000000,5.301032,-0.181075,0.161540,0.866286,0.040360
3.851631,const_vel,0.546000,0.100000,0.639000,5.265104,4.800104,0.672000,0.639000,-1.930000,-1.367000,-1.309000,-1.787000,-0.000000,5.265104,-0.196204,0.164836,0.865343,0.040351
3.860225,const_vel,0.547000,0.100000,0.639000,5.265104,4.805104,0.673000,0.639000,-1.930000,-1.367000,-1.309000,-1.787000,-0.000000,5.265104,-0.196204,0.164836,0.865343,0.040351
3.870164,const_vel,0.548000,0.100000,0.641000,5.247106,4.782106,0.675000,0.641000,-1.930000,-1.366000,-1.309000,-1.787000,-0.000000,5.247106,-0.203769,0.166481,0.864865,0.040345
3.880210,const_vel,0.549000,0.100000,0.642000,5.238522,4.773522,0.678000,0.642000,-1.930000,-1.365000,-1.309000,-1.787000,0.000000,5.238522,-0.207129,0.167281,0.864602,0.040342
3.890225,const_vel,0.550000,0.100000,0.645000,5.210203,4.735203,0.679000,0.645000,-1.930000,-1.365000,-1.309000,-1.787000,0.000000,5.210203,-0.219743,0.169813,0.863940,0.040337
3.900091,const_vel,0.551000,0.100000,0.647000,5.191297,4.711297,0.680000,0.647000,-1.930000,-1.365000,-1.309000,-1.787000,0.000000,5.191297,-0.228150,0.171500,0.863494,0.040334
3.911794,const_vel,0.552000,0.100000,0.649000,5.172371,4.687371,0.682000,0.649000,-1.930000,-1.365000,-1.309000,-1.787000,-0.000000,5.172371,-0.236557,0.173187,0.863045,0.040330
3.920436,const_vel,0.553000,0.100000,0.651000,5.153424,4.663424,0.682000,0.651000,-1.930000,-1.365000,-1.309000,-1.787000,0.000000,5.153424,-0.244963,0.174873,0.862592,0.040327
3.930185,const_vel,0.554000,0.100000,0.652000,5.143100,4.653100,0.684000,0.652000,-1.930000,-1.366000,-1.309000,-1.787000,-0.000000,5.143100,-0.250009,0.175763,0.862411,0.040327
3.940271,const_vel,0.555000,0.100000,0.654000,5.124123,4.629123,0.685000,0.654000,-1.930000,-1.366000,-1.309000,-1.787000,0.000000,5.124123,-0.258413,0.177448,0.861954,0.040323
3.950263,const_vel,0.556000,0.100000,0.655000,5.114627,4.619627,0.688000,0.655000,-1.930000,-1.366000,-1.309000,-1.787000,0.000000,5.114627,-0.262614,0.178291,0.861724,0.040321
3.962876,const_vel,0.557000,0.100000,0.658000,5.085265,4.580265,0.689000,0.658000,-1.930000,-1.367000,-1.309000,-1.787000,-0.000000,5.085265,-0.276060,0.180865,0.861076,0.040318
3.970298,const_vel,0.558000,0.100000,0.659000,5.075748,4.570748,0.689000,0.659000,-1.930000,-1.367000,-1.309000,-1.787000,0.000000,5.075748,-0.280260,0.181707,0.860843,0.040316
3.982491,const_vel,0.559000,0.100000,0.661000,5.055016,4.545016,0.689000,0.661000,-1.930000,-1.369000,-1.309000,-1.787000,-0.000000,5.055016,-0.290344,0.183489,0.860470,0.040317
3.990216,const_vel,0.560000,0.100000,0.662000,5.045485,4.535485,0.689000,0.662000,-1.930000,-1.369000,-1.309000,-1.787000,-0.000000,5.045485,-0.294543,0.184331,0.860235,0.040314
4.000114,const_vel,0.561000,0.100000,0.663000,5.035107,4.525107,0.689000,0.663000,-1.930000,-1.370000,-1.309000,-1.787000,0.000000,5.035107,-0.299583,0.185222,0.860047,0.040315
4.011229,const_vel,0.562000,0.100000,0.665000,5.015178,4.500178,0.689000,0.665000,-1.930000,-1.371000,-1.309000,-1.787000,0.000000,5.015178,-0.308821,0.186954,0.859622,0.040313
4.021749,const_vel,0.563000,0.100000,0.667000,4.995229,4.475229,0.689000,0.667000,-1.930000,-1.372000,-1.309000,-1.787000,-0.000000,4.995229,-0.318058,0.188687,0.859194,0.040311
4.030251,const_vel,0.564000,0.100000,0.667000,4.993546,4.478546,0.689000,0.667000,-1.930000,-1.374000,-1.309000,-1.787000,-0.000000,4.993546,-0.319741,0.188786,0.859293,0.040316
4.040105,const_vel,0.565000,0.100000,0.668000,4.982301,4.467301,0.689000,0.668000,-1.930000,-1.376000,-1.309000,-1.787000,-0.000000,4.982301,-0.325621,0.189727,0.859153,0.040319
4.050439,const_vel,0.566000,0.100000,0.669000,4.972736,4.457736,0.689000,0.669000,-1.930000,-1.376000,-1.309000,-1.787000,-0.000000,4.972736,-0.329817,0.190569,0.858913,0.040317
4.062659,const_vel,0.567000,0.100000,0.670000,4.958129,4.443129,0.689000,0.670000,-1.929000,-1.377000,-1.309000,-1.787000,0.000000,4.958129,-0.339049,0.192302,0.858482,0.040314
4.070586,const_vel,0.568000,0.100000,0.670000,4.958129,4.448129,0.689000,0.670000,-1.929000,-1.377000,-1.309000,-1.787000,0.000000,4.958129,-0.339049,0.192302,0.858482,0.040314
4.081298,const_vel,0.569000,0.100000,0.670000,4.957287,4.452287,0.689000,0.670000,-1.929000,-1.378000,-1.309000,-1.787000,0.000000,4.957287,-0.339891,0.192352,0.858532,0.040317
4.090110,const_vel,0.570000,0.100000,0.670000,4.956445,4.456445,0.689000,0.670000,-1.929000,-1.379000,-1.309000,-1.787000,-0.000000,4.956445,-0.340733,0.192401,0.858583,0.040320
