time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,pose_idx
0.2155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,0.004000,0.000000,-0.007000,0.015000,-0.003544,0.773719,-1.198969,-0.049839,-1.230637,-0.014377,static_pose,0
0.2176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,0.004000,0.000000,-0.007000,0.015000,-0.003544,0.773719,-1.198969,-0.049839,-1.230637,-0.014377,static_pose,0
0.2208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.005000,0.004000,0.000000,-0.007000,0.057000,-0.003544,0.761906,-1.198969,-0.049839,-1.222011,-0.012460,static_pose,0
0.2229,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.005000,0.004000,0.000000,-0.007000,0.057000,-0.003544,0.761906,-1.198969,-0.049839,-1.222011,-0.012460,static_pose,0
0.2258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.007000,0.007000,-0.007000,0.086000,-0.004725,0.767812,-1.175344,-0.064215,-1.222011,-0.019169,static_pose,0
0.2278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.007000,0.007000,-0.007000,0.086000,-0.004725,0.767812,-1.175344,-0.064215,-1.222011,-0.019169,static_pose,0
0.2307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.011000,-0.017000,0.009000,0.086000,0.000000,0.767812,-1.187156,-0.043130,-1.231595,-0.019169,static_pose,0
0.2328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.011000,-0.017000,0.009000,0.086000,0.000000,0.767812,-1.187156,-0.043130,-1.231595,-0.019169,static_pose,0
0.2357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.001000,0.005000,-0.005000,-0.026000,-0.007087,0.771356,-1.181250,-0.049839,-1.231595,0.013418,static_pose,0
0.2378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.001000,0.005000,-0.005000,-0.026000,-0.007087,0.771356,-1.181250,-0.049839,-1.231595,0.013418,static_pose,0
0.2399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.001000,0.005000,-0.005000,-0.026000,-0.007087,0.771356,-1.181250,-0.049839,-1.231595,0.013418,static_pose,0
0.2420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.001000,-0.001000,0.005000,0.013000,-0.084000,-0.007087,0.781987,-1.181250,-0.049839,-1.223928,0.044088,static_pose,0
0.2442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.001000,-0.001000,0.005000,0.013000,-0.084000,-0.007087,0.781987,-1.181250,-0.049839,-1.223928,0.044088,static_pose,0
0.2463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.004000,0.002000,-0.004000,-0.036000,0.013000,-0.057000,0.002363,0.768994,-1.193062,-0.048880,-1.223928,0.003834,static_pose,0
0.2484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.004000,0.002000,-0.004000,-0.036000,0.013000,-0.057000,0.002363,0.768994,-1.193062,-0.048880,-1.223928,0.003834,static_pose,0
0.2506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.002000,-0.006000,0.003000,-0.003000,-0.057000,0.003544,0.768994,-1.176525,-0.057506,-1.227762,0.003834,static_pose,0
0.2527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.002000,-0.006000,0.003000,-0.003000,-0.057000,0.003544,0.768994,-1.176525,-0.057506,-1.227762,0.003834,static_pose,0
0.2558,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,-0.006000,0.003000,-0.017000,0.017000,0.003544,0.764269,-1.176525,-0.057506,-1.228720,-0.018210,static_pose,0
0.2579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,-0.006000,0.003000,-0.017000,0.017000,0.003544,0.764269,-1.176525,-0.057506,-1.228720,-0.018210,static_pose,0
0.2600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.004000,0.001000,-0.006000,0.003000,-0.017000,0.017000,0.004725,0.766631,-1.176525,-0.057506,-1.228720,-0.018210,static_pose,0
0.2620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.004000,0.001000,0.002000,0.036000,-0.017000,0.044000,0.004725,0.766631,-1.200150,-0.054631,-1.228720,-0.044088,static_pose,0
0.2646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.004000,0.001000,0.002000,0.036000,-0.017000,0.044000,0.004725,0.766631,-1.200150,-0.054631,-1.228720,-0.044088,static_pose,0
0.2666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.001000,0.000000,-0.009000,0.000000,0.044000,0.004725,0.766631,-1.194244,-0.066132,-1.223928,-0.044088,static_pose,0
0.2688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.001000,0.000000,-0.009000,0.000000,0.044000,0.004725,0.766631,-1.194244,-0.066132,-1.223928,-0.044088,static_pose,0
0.2709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,0.008000,0.024000,0.003000,0.065000,0.002363,0.780806,-1.189519,-0.069008,-1.232554,-0.042171,static_pose,0
0.2729,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,0.008000,0.024000,0.003000,0.065000,0.002363,0.780806,-1.189519,-0.069008,-1.232554,-0.042171,static_pose,0
0.2759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.003000,0.008000,0.024000,-0.026000,0.124000,0.002363,0.770175,-1.189519,-0.069008,-1.222011,-0.011501,static_pose,0
0.2780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.003000,0.008000,0.024000,-0.026000,0.124000,0.002363,0.770175,-1.189519,-0.069008,-1.222011,-0.011501,static_pose,0
0.2801,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,0.002000,0.024000,-0.026000,0.124000,0.003544,0.784350,-1.193062,-0.069008,-1.222011,-0.011501,static_pose,0
0.2822,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,0.002000,-0.011000,-0.026000,-0.005000,0.003544,0.784350,-1.193062,-0.045047,-1.222011,0.027795,static_pose,0
0.2844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,0.002000,-0.011000,-0.026000,-0.005000,0.003544,0.784350,-1.193062,-0.045047,-1.222011,0.027795,static_pose,0
0.2865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.004000,-0.015000,0.028000,-0.005000,0.002363,0.784350,-1.197788,-0.068049,-1.226803,0.027795,static_pose,0
0.2886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.004000,-0.015000,0.028000,-0.005000,0.002363,0.784350,-1.197788,-0.068049,-1.226803,0.027795,static_pose,0
0.2906,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.005000,-0.004000,-0.015000,-0.003000,-0.115000,0.002363,0.757181,-1.197788,-0.068049,-1.232554,0.086260,static_pose,0
0.2927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.005000,-0.004000,-0.015000,-0.003000,-0.115000,0.002363,0.757181,-1.197788,-0.068049,-1.232554,0.086260,static_pose,0
0.2948,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.005000,-0.004000,-0.015000,-0.003000,-0.115000,0.000000,0.757181,-1.197788,-0.068049,-1.232554,0.086260,static_pose,0
0.2970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.006000,-0.005000,-0.036000,-0.003000,-0.061000,0.000000,0.752456,-1.190700,-0.053673,-1.232554,0.000000,static_pose,0
0.2992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.006000,-0.005000,-0.036000,-0.003000,-0.061000,0.000000,0.752456,-1.190700,-0.053673,-1.232554,0.000000,static_pose,0
0.3014,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.006000,0.002000,0.082000,0.024000,-0.061000,0.000000,0.752456,-1.189519,-0.099678,-1.228720,0.000000,static_pose,0
0.3035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.006000,0.002000,0.082000,0.024000,-0.061000,0.000000,0.752456,-1.189519,-0.099678,-1.228720,0.000000,static_pose,0
0.3056,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.001000,0.004000,0.005000,-0.023000,-0.013000,0.003544,0.774900,-1.198969,-0.056548,-1.236388,0.009584,static_pose,0
0.3077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.001000,0.004000,0.005000,-0.023000,-0.013000,0.003544,0.774900,-1.198969,-0.056548,-1.236388,0.009584,static_pose,0
0.3098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.001000,0.004000,0.005000,-0.023000,-0.013000,0.003544,0.774900,-1.198969,-0.056548,-1.236388,0.009584,static_pose,0
0.3119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.000000,0.004000,0.005000,0.003000,-0.017000,0.003544,0.774900,-1.198969,-0.056548,-1.222011,0.005751,static_pose,0
0.3141,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.000000,0.004000,0.005000,0.003000,-0.017000,0.003544,0.774900,-1.198969,-0.056548,-1.222011,0.005751,static_pose,0
0.3162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.008000,0.000000,-0.030000,0.003000,0.055000,0.000000,0.773719,-1.189519,-0.049839,-1.222011,-0.019169,static_pose,0
0.3183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.008000,0.000000,-0.030000,0.003000,0.055000,0.000000,0.773719,-1.189519,-0.049839,-1.222011,-0.019169,static_pose,0
0.3210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.008000,-0.005000,0.005000,0.000000,0.055000,0.000000,0.773719,-1.184794,-0.082426,-1.213385,-0.019169,static_pose,0
0.3231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.008000,-0.005000,0.005000,0.000000,0.055000,0.000000,0.773719,-1.184794,-0.082426,-1.213385,-0.019169,static_pose,0
0.3253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.004000,0.005000,0.000000,0.055000,0.000000,0.770175,-1.180069,-0.082426,-1.213385,-0.019169,static_pose,0
0.3274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.004000,0.005000,-0.019000,0.057000,0.000000,0.770175,-1.180069,-0.082426,-1.225845,-0.000958,static_pose,0
0.3295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.004000,0.005000,-0.019000,0.057000,0.000000,0.770175,-1.180069,-0.082426,-1.225845,-0.000958,static_pose,0
0.3316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.004000,-0.019000,-0.019000,-0.013000,-0.004725,0.774900,-1.180069,-0.063257,-1.225845,0.018210,static_pose,0
0.3337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.004000,-0.019000,-0.019000,-0.013000,-0.004725,0.774900,-1.180069,-0.063257,-1.225845,0.018210,static_pose,0
0.3359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.000000,0.006000,-0.009000,-0.001000,-0.013000,0.000000,0.774900,-1.188337,-0.052714,-1.216260,0.018210,static_pose,0
0.3380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,-0.001000,0.000000,0.006000,-0.009000,-0.001000,-0.013000,0.000000,0.774900,-1.188337,-0.052714,-1.216260,0.018210,static_pose,0
0.3401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,0.006000,-0.009000,-0.001000,-0.013000,0.003544,0.774900,-1.188337,-0.052714,-1.216260,0.018210,static_pose,0
0.3423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.001000,0.011000,-0.001000,-0.051000,0.003544,0.774900,-1.178887,-0.078592,-1.226803,0.000000,static_pose,0
0.3446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.001000,0.011000,-0.001000,-0.051000,0.003544,0.774900,-1.178887,-0.078592,-1.226803,0.000000,static_pose,0
0.3467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.003000,-0.001000,0.011000,-0.001000,-0.024000,0.003544,0.768994,-1.178887,-0.078592,-1.227762,-0.014377,static_pose,0
0.3488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.003000,-0.001000,0.011000,-0.001000,-0.024000,0.003544,0.768994,-1.178887,-0.078592,-1.227762,-0.014377,static_pose,0
0.3510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.002000,-0.002000,0.000000,0.040000,-0.001000,0.024000,0.002363,0.780806,-1.181250,-0.084343,-1.227762,-0.006709,static_pose,0
0.3531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.002000,-0.002000,0.000000,0.040000,-0.001000,0.024000,0.002363,0.780806,-1.181250,-0.084343,-1.227762,-0.006709,static_pose,0
0.3553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.002000,-0.001000,-0.015000,-0.001000,0.024000,0.001181,0.780806,-1.190700,-0.047922,-1.227762,-0.006709,static_pose,0
0.3573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.002000,-0.001000,-0.015000,0.007000,0.024000,0.001181,0.780806,-1.190700,-0.047922,-1.211468,-0.006709,static_pose,0
0.3595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.002000,-0.001000,-0.015000,0.007000,0.024000,0.001181,0.780806,-1.190700,-0.047922,-1.211468,-0.006709,static_pose,0
0.3616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.008000,-0.004000,-0.015000,-0.005000,-0.024000,0.001181,0.783169,-1.184794,-0.047922,-1.218177,0.039296,static_pose,0
0.3637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.008000,-0.004000,-0.015000,-0.005000,-0.024000,0.001181,0.783169,-1.184794,-0.047922,-1.218177,0.039296,static_pose,0
0.3663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,-0.004000,-0.015000,-0.005000,0.111000,0.002363,0.766631,-1.184794,-0.049839,-1.218177,-0.038338,static_pose,0
0.3683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,-0.004000,-0.015000,-0.005000,0.111000,0.002363,0.766631,-1.184794,-0.049839,-1.218177,-0.038338,static_pose,0
0.3705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,-0.005000,0.017000,0.013000,0.111000,-0.005906,0.766631,-1.177706,-0.055590,-1.223928,-0.038338,static_pose,0
0.3725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.001000,-0.005000,0.017000,0.013000,0.111000,-0.005906,0.766631,-1.177706,-0.055590,-1.223928,-0.038338,static_pose,0
0.3759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.001000,-0.001000,0.000000,-0.003000,0.101000,0.000000,0.768994,-1.185975,-0.058465,-1.212427,-0.031629,static_pose,0
0.3779,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,-0.001000,-0.001000,0.000000,-0.003000,0.101000,0.000000,0.768994,-1.185975,-0.058465,-1.212427,-0.031629,static_pose,0
0.3807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.004000,-0.001000,0.000000,-0.003000,0.101000,0.000000,0.767812,-1.185975,-0.058465,-1.212427,-0.031629,static_pose,0
0.3828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.004000,-0.001000,0.000000,0.000000,0.005000,0.000000,0.767812,-1.185975,-0.058465,-1.233512,-0.032587,static_pose,0
0.3860,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,0.002000,-0.011000,0.000000,-0.024000,0.003544,0.783169,-1.175344,-0.073800,-1.233512,0.008626,static_pose,0
0.3880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.000000,0.000000,0.002000,-0.011000,0.000000,-0.024000,0.003544,0.783169,-1.175344,-0.073800,-1.233512,0.008626,static_pose,0
0.3904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.006000,0.001000,0.000000,-0.024000,0.002363,0.783169,-1.164712,-0.063257,-1.233512,0.008626,static_pose,0
0.3924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.006000,0.001000,0.019000,-0.024000,0.002363,0.783169,-1.164712,-0.063257,-1.222969,0.008626,static_pose,0
0.3947,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.006000,0.001000,0.019000,-0.024000,0.002363,0.783169,-1.164712,-0.063257,-1.222969,0.008626,static_pose,0
0.3968,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.002000,0.001000,-0.003000,-0.028000,0.002363,0.783169,-1.142269,-0.063257,-1.215302,0.052714,static_pose,0
0.3991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.001000,0.000000,-0.002000,0.001000,-0.003000,-0.028000,0.002363,0.783169,-1.142269,-0.063257,-1.215302,0.052714,static_pose,0
0.4012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006000,-0.007000,0.000000,-0.008000,0.000000,0.002000,-0.001000,-0.002000,-0.015000,-0.003000,-0.065000,-0.003544,0.777262,-1.142269,-0.066132,-1.215302,0.007668,static_pose,0
